,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-05-12,钻石公主号邮轮,,,,,,712,0,651,13
1,2020-05-12,圣马丁,,,,,,76,0,46,15
2,2020-05-12,荷属安的列斯,,,,,,16,0,14,1
3,2020-05-12,安道尔,AD,,,,,755,0,550,48
4,2020-05-12,阿联酋,AE,,,,,19661,0,6012,203
5,2020-05-12,阿富汗,AF,,,,,4963,0,610,127
6,2020-05-12,安提瓜和巴布达,AG,,,,,25,0,19,3
7,2020-05-12,安圭拉,AI,,,,,3,0,3,0
8,2020-05-12,阿尔巴尼亚,AL,,,,,876,0,682,31
9,2020-05-12,亚美尼亚,AM,,,,,3538,0,1430,47
10,2020-05-12,安哥拉,AO,,,,,45,0,13,2
11,2020-05-12,阿根廷,AR,,,,,6278,0,1837,317
12,2020-05-12,奥地利,AT,,,,,15961,0,14148,623
13,2020-05-12,澳大利亚,AU,,,,,6970,0,6213,97
14,2020-05-12,阿鲁巴,AW,,,,,101,0,89,3
15,2020-05-12,阿塞拜疆,AZ,,,,,2589,0,1680,32
16,2020-05-12,波黑,BA,,,,,2158,0,1168,117
17,2020-05-12,巴巴多斯,BB,,,,,84,0,57,7
18,2020-05-12,孟加拉国,BD,,,,,16660,0,3147,250
19,2020-05-12,比利时,BE,,,,,53779,0,13732,8761
20,2020-05-12,布基纳法索,BF,,,,,760,0,584,50
21,2020-05-12,保加利亚,BG,,,,,2004,0,476,93
22,2020-05-12,巴林,BH,,,,,5409,0,2182,9
23,2020-05-12,布隆迪,BI,,,,,15,0,7,1
24,2020-05-12,贝宁,BJ,,,,,327,0,76,2
25,2020-05-12,圣巴泰勒米,BL,,,,,6,0,6,0
26,2020-05-12,百慕大,BM,,,,,119,0,66,8
27,2020-05-12,文莱,BN,,,,,141,0,134,1
28,2020-05-12,玻利维亚,BO,,,,,2831,0,299,122
29,2020-05-12,巴西,BR,,,,,169906,0,67384,11695
30,2020-05-12,巴哈马,BS,,,,,93,0,39,11
31,2020-05-12,不丹,BT,,,,,11,0,5,0
32,2020-05-12,博茨瓦纳,BW,,,,,24,0,12,1
33,2020-05-12,白俄罗斯,BY,,,,,24873,0,6974,142
34,2020-05-12,伯利兹,BZ,,,,,18,0,16,2
35,2020-05-12,加拿大,CA,,,,,69981,0,32994,4993
36,2020-05-12,刚果（金）,CD,,,,,1102,0,146,44
37,2020-05-12,中非,CF,,,,,143,0,10,0
