,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-04-21,波黑,,,,,,1342,0,437,51
1,2020-04-21,钻石公主号邮轮,,,,,,712,0,645,12
2,2020-04-21,英国属地曼岛,,,,,,300,0,200,9
3,2020-04-21,泽西岛,,,,,,245,0,0,12
4,2020-04-21,格恩西岛,,,,,,209,0,0,6
5,2020-04-21,圣马丁,,,,,,67,0,12,10
6,2020-04-21,蒙古,,,,,,34,0,8,0
7,2020-04-21,荷属安的列斯,,,,,,14,0,11,1
8,2020-04-21,北马里亚纳,,,,,,14,0,0,2
9,2020-04-21,福克兰群岛（马尔维纳斯）,,,,,,11,0,1,0
10,2020-04-21,毛利塔尼亚,,,,,,7,0,2,1
11,2020-04-21,安道尔,AD,,,,,717,0,248,37
12,2020-04-21,阿联酋,AE,,,,,7755,0,1443,46
13,2020-04-21,阿富汗,AF,,,,,1092,0,150,36
14,2020-04-21,安提瓜和巴布达,AG,,,,,23,0,3,3
15,2020-04-21,安圭拉,AI,,,,,3,0,1,0
16,2020-04-21,阿尔巴尼亚,AL,,,,,609,0,345,26
17,2020-04-21,亚美尼亚,AM,,,,,1401,0,609,24
18,2020-04-21,安哥拉,AO,,,,,19,0,5,4
19,2020-04-21,阿根廷,AR,,,,,3031,0,737,142
20,2020-04-21,奥地利,AT,,,,,14873,0,10971,491
21,2020-04-21,澳大利亚,AU,,,,,6642,0,4685,71
22,2020-04-21,阿鲁巴,AW,,,,,97,0,49,2
23,2020-04-21,阿塞拜疆,AZ,,,,,1480,0,865,20
24,2020-04-21,巴巴多斯,BB,,,,,75,0,17,5
25,2020-04-21,孟加拉国,BD,,,,,3382,0,87,110
26,2020-04-21,比利时,BE,,,,,40956,0,9002,5998
27,2020-04-21,布基纳法索,BF,,,,,581,0,357,38
28,2020-04-21,保加利亚,BG,,,,,966,0,170,45
29,2020-04-21,巴林,BH,,,,,1952,0,783,7
30,2020-04-21,布隆迪,BI,,,,,5,0,0,1
31,2020-04-21,贝宁,BJ,,,,,54,0,27,1
32,2020-04-21,圣巴泰勒米,BL,,,,,6,0,4,0
33,2020-04-21,百慕大,BM,,,,,86,0,35,5
34,2020-04-21,文莱,BN,,,,,138,0,115,1
35,2020-04-21,玻利维亚,BO,,,,,598,0,37,34
36,2020-04-21,巴西,BR,,,,,40814,0,22991,2588
37,2020-04-21,巴哈马,BS,,,,,60,0,11,9
38,2020-04-21,不丹,BT,,,,,6,0,2,0
39,2020-04-21,博茨瓦纳,BW,,,,,20,0,0,1
40,2020-04-21,白俄罗斯,BY,,,,,6264,0,514,51
41,2020-04-21,伯利兹,BZ,,,,,18,0,2,2
42,2020-04-21,加拿大,CA,,,,,37933,0,12747,1753
43,2020-04-21,刚果（金）,CD,,,,,350,0,35,25
44,2020-04-21,中非,CF,,,,,12,0,4,0
45,2020-04-21,刚果（布）,CG,,,,,160,0,16,6
46,2020-04-21,瑞士,CH,,,,,28063,0,18600,1436
47,2020-04-21,科特迪瓦,CI,,,,,879,0,287,10
48,2020-04-21,智利,CL,,,,,10507,0,4676,139
49,2020-04-21,喀麦隆,CM,,,,,1163,0,305,42
589,2020-04-21,哥伦比亚,CO,,,,,3977,0,804,189
590,2020-04-21,哥斯达黎加,CR,,,,,662,0,124,6
591,2020-04-21,古巴,CU,,,,,1087,0,285,36
592,2020-04-21,佛得角,CV,,,,,67,0,1,1
593,2020-04-21,塞浦路斯,CY,,,,,772,0,81,12
594,2020-04-21,捷克,CZ,,,,,6914,0,1597,196
