,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-05-27,钻石公主号邮轮,,,,,,712,0,653,13
1,2020-05-27,圣马丁,,,,,,77,0,59,15
2,2020-05-27,荷属安的列斯,,,,,,18,0,14,1
3,2020-05-27,安道尔,AD,,,,,763,0,663,51
4,2020-05-27,阿联酋,AE,,,,,31086,0,15982,253
5,2020-05-27,阿富汗,AF,,,,,12456,0,1138,227
6,2020-05-27,安提瓜和巴布达,AG,,,,,25,0,19,3
7,2020-05-27,安圭拉,AI,,,,,3,0,3,0
8,2020-05-27,阿尔巴尼亚,AL,,,,,1050,0,812,33
9,2020-05-27,亚美尼亚,AM,,,,,7774,0,3255,98
10,2020-05-27,安哥拉,AO,,,,,71,0,18,4
11,2020-05-27,阿根廷,AR,,,,,13228,0,4349,492
12,2020-05-27,奥地利,AT,,,,,16557,0,15228,645
13,2020-05-27,澳大利亚,AU,,,,,7139,0,6560,103
14,2020-05-27,阿鲁巴,AW,,,,,101,0,95,3
15,2020-05-27,阿塞拜疆,AZ,,,,,4568,0,2897,54
16,2020-05-27,波黑,BA,,,,,2435,0,1744,151
17,2020-05-27,巴巴多斯,BB,,,,,92,0,70,7
18,2020-05-27,孟加拉国,BD,,,,,38292,0,7925,544
19,2020-05-27,比利时,BE,,,,,57592,0,15465,9364
20,2020-05-27,布基纳法索,BF,,,,,845,0,672,53
21,2020-05-27,保加利亚,BG,,,,,2460,0,912,133
22,2020-05-27,巴林,BH,,,,,9633,0,5142,15
23,2020-05-27,布隆迪,BI,,,,,42,0,20,1
24,2020-05-27,贝宁,BJ,,,,,210,0,134,3
25,2020-05-27,圣巴泰勒米,BL,,,,,6,0,6,0
26,2020-05-27,百慕大,BM,,,,,139,0,91,9
27,2020-05-27,文莱,BN,,,,,141,0,137,2
28,2020-05-27,玻利维亚,BO,,,,,7136,0,677,274
29,2020-05-27,巴西,BR,,,,,394507,0,158593,24593
30,2020-05-27,巴哈马,BS,,,,,100,0,45,11
31,2020-05-27,不丹,BT,,,,,27,0,6,0
32,2020-05-27,博茨瓦纳,BW,,,,,35,0,19,1
33,2020-05-27,白俄罗斯,BY,,,,,38956,0,15923,214
34,2020-05-27,伯利兹,BZ,,,,,18,0,16,2
35,2020-05-27,加拿大,CA,,,,,86647,0,45339,6639
36,2020-05-27,刚果（金）,CD,,,,,2546,0,365,68
37,2020-05-27,中非,CF,,,,,671,0,22,1
38,2020-05-27,刚果（布）,CG,,,,,487,0,147,16
39,2020-05-27,瑞士,CH,,,,,30776,0,28200,1917
40,2020-05-27,科特迪瓦,CI,,,,,2477,0,1286,30
41,2020-05-27,智利,CL,,,,,77961,0,30915,806
42,2020-05-27,喀麦隆,CM,,,,,5436,0,1996,175
581,2020-05-27,哥伦比亚,CO,,,,,23003,0,5511,776
582,2020-05-27,哥斯达黎加,CR,,,,,956,0,634,10
583,2020-05-27,古巴,CU,,,,,1963,0,1709,82
584,2020-05-27,佛得角,CV,,,,,390,0,155,3
585,2020-05-27,塞浦路斯,CY,,,,,939,0,594,17
586,2020-05-27,捷克,CZ,,,,,9052,0,6279,317
587,2020-05-27,德国,DE,,,,,181894,0,165765,8579
588,2020-05-27,吉布提,DJ,,,,,2468,0,1079,14
589,2020-05-27,丹麦,DK,,,,,11627,0,10242,565
590,2020-05-27,多米尼克,DM,,,,,16,0,16,0
591,2020-05-27,多米尼加,DO,,,,,15264,0,8534,468
592,2020-05-27,阿尔及利亚,DZ,,,,,8697,0,4918,617
593,2020-05-27,厄瓜多尔,EC,,,,,37355,0,18003,3203
594,2020-05-27,爱沙尼亚,EE,,,,,1840,0,1561,66
595,2020-05-27,埃及,EG,,,,,18756,0,5027,797
596,2020-05-27,厄立特里亚,ER,,,,,39,0,39,0
597,2020-05-27,西班牙,ES,,,,,283339,0,196958,27117
598,2020-05-27,埃塞俄比亚,ET,,,,,731,0,181,6
599,2020-05-27,芬兰,FI,,,,,6692,0,5100,313
600,2020-05-27,斐济,FJ,,,,,18,0,15,0
601,2020-05-27,福克兰群岛（马尔维纳斯）,FK,,,,,13,0,13,0
602,2020-05-27,法罗群岛,FO,,,,,187,0,187,0
603,2020-05-27,法国,FR,,,,,182722,0,65879,28530
604,2020-05-27,加蓬,GA,,,,,2238,0,593,14
605,2020-05-27,英国,GB,,,,,265227,0,1918,37048
606,2020-05-27,格林纳达,GD,,,,,23,0,18,0
607,2020-05-27,格鲁吉亚,GE,,,,,735,0,557,12
608,2020-05-27,法属圭亚那,GF,,,,,384,0,146,1
609,2020-05-27,格恩西岛,GG,,,,,252,0,0,13
610,2020-05-27,加纳,GH,,,,,7117,0,2317,34
611,2020-05-27,直布罗陀,GI,,,,,157,0,147,0
612,2020-05-27,格陵兰,GL,,,,,12,0,11,0
613,2020-05-27,冈比亚,GM,,,,,25,0,13,1
614,2020-05-27,几内亚,GN,,,,,3275,0,1673,20
615,2020-05-27,瓜德罗普,GP,,,,,161,0,115,14
616,2020-05-27,赤道几内亚,GQ,,,,,1043,0,165,12
617,2020-05-27,希腊,GR,,,,,2892,0,1374,173
618,2020-05-27,危地马拉,GT,,,,,3954,0,289,63
619,2020-05-27,关岛,GU,,,,,166,0,124,5
620,2020-05-27,几内亚比绍,GW,,,,,1178,0,42,7
621,2020-05-27,圭亚那,GY,,,,,139,0,62,11
622,2020-05-27,洪都拉斯,HN,,,,,4401,0,493,188
623,2020-05-27,克罗地亚,HR,,,,,2244,0,2046,101
624,2020-05-27,海地,HT,,,,,1174,0,22,33
625,2020-05-27,匈牙利,HU,,,,,3793,0,1856,505
626,2020-05-27,印度尼西亚,ID,,,,,23851,0,6057,1473
627,2020-05-27,爱尔兰,IE,,,,,24735,0,21060,1615
628,2020-05-27,以色列,IL,,,,,16771,0,14486,281
629,2020-05-27,英国属地曼岛,IM,,,,,336,0,305,24
630,2020-05-27,印度,IN,,,,,154181,0,65394,4373
631,2020-05-27,伊拉克,IQ,,,,,4848,0,2852,169
632,2020-05-27,伊朗,IR,,,,,141591,0,111176,7564
633,2020-05-27,冰岛,IS,,,,,1805,0,1792,10
634,2020-05-27,意大利,IT,,,,,230555,0,144658,32955
635,2020-05-27,泽西岛,JE,,,,,306,0,0,29
636,2020-05-27,牙买加,JM,,,,,564,0,267,9
637,2020-05-27,约旦,JO,,,,,718,0,586,9
638,2020-05-27,日本,JP,,,,,16696,0,13810,869
639,2020-05-27,肯尼亚,KE,,,,,1471,0,408,55
640,2020-05-27,吉尔吉斯斯坦,KG,,,,,1520,0,1043,16
641,2020-05-27,柬埔寨,KH,,,,,124,0,122,0
642,2020-05-27,科摩罗,KM,,,,,87,0,21,1
643,2020-05-27,圣基茨和尼维斯,KN,,,,,15,0,15,0
644,2020-05-27,韩国,KR,,,,,11265,0,10295,269
645,2020-05-27,科威特,KW,,,,,23267,0,7946,175
646,2020-05-27,开曼群岛,KY,,,,,137,0,63,1
647,2020-05-27,哈萨克斯坦,KZ,,,,,9304,0,4613,37
648,2020-05-27,老挝,LA,,,,,19,0,14,0
649,2020-05-27,黎巴嫩,LB,,,,,1161,0,689,26
650,2020-05-27,圣卢西亚,LC,,,,,18,0,18,0
651,2020-05-27,列支敦士登,LI,,,,,82,0,55,1
652,2020-05-27,斯里兰卡,LK,,,,,1372,0,732,10
653,2020-05-27,利比里亚,LR,,,,,266,0,144,26
654,2020-05-27,莱索托,LS,,,,,2,0,0,0
655,2020-05-27,立陶宛,LT,,,,,1647,0,1184,66
656,2020-05-27,卢森堡,LU,,,,,3995,0,3783,110
657,2020-05-27,拉脱维亚,LV,,,,,1057,0,741,23
658,2020-05-27,利比亚,LY,,,,,77,0,40,3
659,2020-05-27,摩洛哥,MA,,,,,7584,0,4969,202
660,2020-05-27,摩纳哥,MC,,,,,98,0,90,4
661,2020-05-27,摩尔多瓦,MD,,,,,7305,0,3884,267
662,2020-05-27,黑山,ME,,,,,324,0,315,9
663,2020-05-27,马达加斯加,MG,,,,,612,0,151,2
664,2020-05-27,北马其顿,MK,,,,,2039,0,1470,119
665,2020-05-27,马里,ML,,,,,1077,0,617,70
666,2020-05-27,缅甸,MM,,,,,206,0,124,6
667,2020-05-27,蒙古,MN,,,,,148,0,43,0
668,2020-05-27,北马里亚纳,MP,,,,,22,0,0,2
669,2020-05-27,马提尼克,MQ,,,,,197,0,91,14
670,2020-05-27,毛利塔尼亚,MR,,,,,268,0,15,13
671,2020-05-27,蒙特塞拉特,MS,,,,,11,0,10,1
672,2020-05-27,马耳他,MT,,,,,612,0,491,7
673,2020-05-27,毛里求斯,MU,,,,,334,0,322,10
674,2020-05-27,马尔代夫,MV,,,,,1457,0,197,5
675,2020-05-27,马拉维,MW,,,,,101,0,33,4
676,2020-05-27,墨西哥,MX,,,,,74560,0,52219,8134
677,2020-05-27,马来西亚,MY,,,,,7619,0,6083,115
678,2020-05-27,莫桑比克,MZ,,,,,213,0,71,1
679,2020-05-27,新喀里多尼亚,NC,,,,,18,0,18,0
680,2020-05-27,尼日尔,NE,,,,,952,0,796,63
681,2020-05-27,尼日利亚,NG,,,,,8344,0,2385,249
682,2020-05-27,尼加拉瓜,NI,,,,,759,0,370,35
683,2020-05-27,荷兰,NL,,,,,45768,0,322,5871
684,2020-05-27,挪威,NO,,,,,8391,0,7727,235
685,2020-05-27,尼泊尔,NP,,,,,886,0,183,4
686,2020-05-27,新西兰,NZ,,,,,1504,0,1456,21
687,2020-05-27,阿曼,OM,,,,,8373,0,2177,38
688,2020-05-27,巴拿马,PA,,,,,11447,0,6379,313
689,2020-05-27,秘鲁,PE,,,,,129751,0,52906,3788
690,2020-05-27,法属波利尼西亚,PF,,,,,60,0,60,0
691,2020-05-27,巴布亚新几内亚,PG,,,,,8,0,8,0
692,2020-05-27,菲律宾,PH,,,,,15049,0,3506,904
693,2020-05-27,巴基斯坦,PK,,,,,59151,0,19142,1225
694,2020-05-27,波兰,PL,,,,,22303,0,10330,1025
695,2020-05-27,圣皮埃尔和密克隆,PM,,,,,1,0,1,0
696,2020-05-27,波多黎各,PR,,,,,3324,0,0,129
697,2020-05-27,巴勒斯坦,PS,,,,,434,0,365,3
698,2020-05-27,葡萄牙,PT,,,,,31292,0,18349,1356
699,2020-05-27,巴拉圭,PY,,,,,877,0,382,11
700,2020-05-27,卡塔尔,QA,,,,,48947,0,13283,30
701,2020-05-27,留尼汪,RE,,,,,460,0,411,1
702,2020-05-27,罗马尼亚,RO,,,,,18594,0,12162,1223
703,2020-05-27,塞尔维亚,RS,,,,,11275,0,6277,240
704,2020-05-27,俄罗斯,RU,,,,,370680,0,142208,3968
705,2020-05-27,卢旺达,RW,,,,,339,0,244,0
706,2020-05-27,沙特阿拉伯,SA,,,,,78541,0,51022,425
707,2020-05-27,塞舌尔,SC,,,,,11,0,11,0
708,2020-05-27,苏丹,SD,,,,,4146,0,588,184
709,2020-05-27,瑞典,SE,,,,,35088,0,4971,4220
710,2020-05-27,新加坡,SG,,,,,32876,0,16444,23
711,2020-05-27,斯洛文尼亚,SI,,,,,1471,0,1354,108
712,2020-05-27,斯洛伐克,SK,,,,,1515,0,1327,28
713,2020-05-27,塞拉利昂,SL,,,,,782,0,297,45
714,2020-05-27,圣马力诺,SM,,,,,667,0,294,42
715,2020-05-27,塞内加尔,SN,,,,,3253,0,1586,38
716,2020-05-27,索马里,SO,,,,,1711,0,253,67
717,2020-05-27,苏里南,SR,,,,,11,0,9,1
718,2020-05-27,南苏丹,SS,,,,,806,0,6,8
719,2020-05-27,圣多美和普林西比,ST,,,,,441,0,68,12
720,2020-05-27,萨尔瓦多,SV,,,,,2109,0,873,36
721,2020-05-27,叙利亚,SY,,,,,121,0,41,4
722,2020-05-27,斯威士兰,SZ,,,,,261,0,164,2
723,2020-05-27,特克斯和凯科斯群岛,TC,,,,,12,0,10,1
724,2020-05-27,乍得,TD,,,,,700,0,303,62
725,2020-05-27,多哥,TG,,,,,391,0,177,13
726,2020-05-27,泰国,TH,,,,,3054,0,2931,57
727,2020-05-27,塔吉克斯坦,TJ,,,,,3424,0,1575,47
728,2020-05-27,东帝汶,TL,,,,,24,0,24,0
729,2020-05-27,突尼斯,TN,,,,,1051,0,917,48
730,2020-05-27,土耳其,TR,,,,,158762,0,121507,4397
731,2020-05-27,特立尼达和多巴哥,TT,,,,,116,0,108,8
732,2020-05-27,坦桑尼亚,TZ,,,,,509,0,183,21
