,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-05-14,钻石公主号邮轮,,,,,,712,0,651,13
1,2020-05-14,圣马丁,,,,,,76,0,46,15
2,2020-05-14,荷属安的列斯,,,,,,16,0,14,1
3,2020-05-14,安道尔,AD,,,,,760,0,576,49
4,2020-05-14,阿联酋,AE,,,,,21084,0,6930,208
5,2020-05-14,阿富汗,AF,,,,,5639,0,691,136
6,2020-05-14,安提瓜和巴布达,AG,,,,,25,0,19,3
7,2020-05-14,安圭拉,AI,,,,,3,0,3,0
8,2020-05-14,阿尔巴尼亚,AL,,,,,898,0,694,31
9,2020-05-14,亚美尼亚,AM,,,,,3860,0,1572,49
10,2020-05-14,安哥拉,AO,,,,,45,0,13,2
11,2020-05-14,阿根廷,AR,,,,,6879,0,2385,344
12,2020-05-14,奥地利,AT,,,,,16058,0,14405,626
13,2020-05-14,澳大利亚,AU,,,,,6989,0,6297,98
14,2020-05-14,阿鲁巴,AW,,,,,101,0,89,3
15,2020-05-14,阿塞拜疆,AZ,,,,,2879,0,1833,35
16,2020-05-14,波黑,BA,,,,,2218,0,1272,122
17,2020-05-14,巴巴多斯,BB,,,,,85,0,57,7
18,2020-05-14,孟加拉国,BD,,,,,18863,0,3361,283
19,2020-05-14,比利时,BE,,,,,54288,0,14111,8903
20,2020-05-14,布基纳法索,BF,,,,,773,0,592,51
21,2020-05-14,保加利亚,BG,,,,,2100,0,531,99
22,2020-05-14,巴林,BH,,,,,5816,0,2205,10
23,2020-05-14,布隆迪,BI,,,,,15,0,7,1
24,2020-05-14,贝宁,BJ,,,,,327,0,76,2
25,2020-05-14,圣巴泰勒米,BL,,,,,6,0,6,0
26,2020-05-14,百慕大,BM,,,,,121,0,66,8
27,2020-05-14,文莱,BN,,,,,141,0,134,1
28,2020-05-14,玻利维亚,BO,,,,,3148,0,339,142
29,2020-05-14,巴西,BR,,,,,192081,0,78424,13276
30,2020-05-14,巴哈马,BS,,,,,93,0,39,11
31,2020-05-14,不丹,BT,,,,,19,0,5,0
32,2020-05-14,博茨瓦纳,BW,,,,,24,0,17,1
33,2020-05-14,白俄罗斯,BY,,,,,26772,0,8168,151
34,2020-05-14,伯利兹,BZ,,,,,18,0,16,2
35,2020-05-14,加拿大,CA,,,,,73568,0,35177,5425
36,2020-05-14,刚果（金）,CD,,,,,1242,0,157,50
37,2020-05-14,中非,CF,,,,,143,0,10,0
38,2020-05-14,刚果（布）,CG,,,,,333,0,53,11
39,2020-05-14,瑞士,CH,,,,,30463,0,27100,1870
40,2020-05-14,科特迪瓦,CI,,,,,1912,0,902,24
41,2020-05-14,智利,CL,,,,,34381,0,14865,346
42,2020-05-14,喀麦隆,CM,,,,,2954,0,1553,139
581,2020-05-14,哥伦比亚,CO,,,,,12930,0,3133,509
582,2020-05-14,哥斯达黎加,CR,,,,,815,0,527,8
583,2020-05-14,古巴,CU,,,,,1830,0,1386,79
584,2020-05-14,佛得角,CV,,,,,289,0,61,2
585,2020-05-14,塞浦路斯,CY,,,,,905,0,449,17
586,2020-05-14,捷克,CZ,,,,,8275,0,5058,290
587,2020-05-14,德国,DE,,,,,174894,0,151188,7931
