,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-04-30,波黑,,,,,,1757,0,727,69
1,2020-04-30,钻石公主号邮轮,,,,,,712,0,645,13
2,2020-04-30,英国属地曼岛,,,,,,313,0,258,21
3,2020-04-30,泽西岛,,,,,,280,0,0,19
4,2020-04-30,格恩西岛,,,,,,209,0,0,6
5,2020-04-30,圣马丁,,,,,,75,0,33,13
6,2020-04-30,蒙古,,,,,,38,0,10,0
7,2020-04-30,荷属安的列斯,,,,,,16,0,11,1
8,2020-04-30,北马里亚纳,,,,,,14,0,0,2
9,2020-04-30,福克兰群岛（马尔维纳斯）,,,,,,13,0,11,0
10,2020-04-30,毛利塔尼亚,,,,,,8,0,6,1
11,2020-04-30,安道尔,AD,,,,,743,0,398,41
12,2020-04-30,阿联酋,AE,,,,,12481,0,2429,105
13,2020-04-30,阿富汗,AF,,,,,2171,0,260,64
14,2020-04-30,安提瓜和巴布达,AG,,,,,24,0,11,3
15,2020-04-30,安圭拉,AI,,,,,3,0,3,0
16,2020-04-30,阿尔巴尼亚,AL,,,,,773,0,470,31
17,2020-04-30,亚美尼亚,AM,,,,,2066,0,929,32
18,2020-04-30,安哥拉,AO,,,,,27,0,7,2
19,2020-04-30,阿根廷,AR,,,,,4285,0,1192,214
20,2020-04-30,奥地利,AT,,,,,15452,0,12907,584
21,2020-04-30,澳大利亚,AU,,,,,6753,0,5715,91
22,2020-04-30,阿鲁巴,AW,,,,,100,0,73,2
23,2020-04-30,阿塞拜疆,AZ,,,,,1804,0,1325,24
24,2020-04-30,巴巴多斯,BB,,,,,80,0,39,7
25,2020-04-30,孟加拉国,BD,,,,,7667,0,160,168
26,2020-04-30,比利时,BE,,,,,48519,0,11576,7594
27,2020-04-30,布基纳法索,BF,,,,,641,0,498,43
28,2020-04-30,保加利亚,BG,,,,,1488,0,266,65
29,2020-04-30,巴林,BH,,,,,3037,0,1495,8
30,2020-04-30,布隆迪,BI,,,,,12,0,4,1
31,2020-04-30,贝宁,BJ,,,,,64,0,33,1
32,2020-04-30,圣巴泰勒米,BL,,,,,6,0,6,0
33,2020-04-30,百慕大,BM,,,,,111,0,48,6
34,2020-04-30,文莱,BN,,,,,138,0,124,1
35,2020-04-30,玻利维亚,BO,,,,,1110,0,117,59
36,2020-04-30,巴西,BR,,,,,79685,0,34132,5513
37,2020-04-30,巴哈马,BS,,,,,80,0,23,11
38,2020-04-30,不丹,BT,,,,,7,0,5,0
39,2020-04-30,博茨瓦纳,BW,,,,,23,0,0,1
40,2020-04-30,白俄罗斯,BY,,,,,14027,0,2386,89
41,2020-04-30,伯利兹,BZ,,,,,18,0,9,2
42,2020-04-30,加拿大,CA,,,,,51597,0,20327,2996
43,2020-04-30,刚果（金）,CD,,,,,500,0,65,31
44,2020-04-30,中非,CF,,,,,50,0,10,0
45,2020-04-30,刚果（布）,CG,,,,,220,0,19,9
46,2020-04-30,瑞士,CH,,,,,29586,0,23100,1737
47,2020-04-30,科特迪瓦,CI,,,,,1238,0,557,14
48,2020-04-30,智利,CL,,,,,16023,0,8580,227
49,2020-04-30,喀麦隆,CM,,,,,1806,0,915,59
589,2020-04-30,哥伦比亚,CO,,,,,6211,0,1411,278
590,2020-04-30,哥斯达黎加,CR,,,,,713,0,323,6
591,2020-04-30,古巴,CU,,,,,1467,0,617,58
592,2020-04-30,佛得角,CV,,,,,114,0,2,1
593,2020-04-30,塞浦路斯,CY,,,,,843,0,148,15
594,2020-04-30,捷克,CZ,,,,,7581,0,3120,227
595,2020-04-30,德国,DE,,,,,162387,0,129662,6575
596,2020-04-30,吉布提,DJ,,,,,1077,0,599,2
597,2020-04-30,丹麦,DK,,,,,9356,0,6558,443
598,2020-04-30,多米尼克,DM,,,,,16,0,13,0
599,2020-04-30,多米尼加,DO,,,,,6652,0,1228,293
600,2020-04-30,阿尔及利亚,DZ,,,,,3848,0,1702,444
601,2020-04-30,厄瓜多尔,EC,,,,,24675,0,1557,883
602,2020-04-30,爱沙尼亚,EE,,,,,1689,0,249,52
603,2020-04-30,埃及,EG,,,,,5268,0,1335,380
604,2020-04-30,厄立特里亚,ER,,,,,39,0,19,0
605,2020-04-30,西班牙,ES,,,,,239369,0,137984,24543
606,2020-04-30,埃塞俄比亚,ET,,,,,131,0,59,3
607,2020-04-30,芬兰,FI,,,,,4995,0,2800,211
608,2020-04-30,斐济,FJ,,,,,18,0,12,0
609,2020-04-30,法罗群岛,FO,,,,,187,0,181,0
610,2020-04-30,法国,FR,,,,,169053,0,49117,24121
611,2020-04-30,加蓬,GA,,,,,276,0,67,3
612,2020-04-30,英国,GB,,,,,165221,0,1918,26097
613,2020-04-30,格林纳达,GD,,,,,20,0,13,0
614,2020-04-30,格鲁吉亚,GE,,,,,539,0,178,6
615,2020-04-30,法属圭亚那,GF,,,,,126,0,94,1
616,2020-04-30,加纳,GH,,,,,2074,0,212,17
617,2020-04-30,直布罗陀,GI,,,,,141,0,131,1
618,2020-04-30,格陵兰,GL,,,,,11,0,11,0
619,2020-04-30,冈比亚,GM,,,,,11,0,8,1
620,2020-04-30,几内亚,GN,,,,,1351,0,313,7
621,2020-04-30,瓜德罗普,GP,,,,,151,0,95,12
622,2020-04-30,赤道几内亚,GQ,,,,,315,0,9,1
623,2020-04-30,希腊,GR,,,,,2576,0,577,139
624,2020-04-30,危地马拉,GT,,,,,585,0,65,16
625,2020-04-30,关岛,GU,,,,,141,0,97,5
626,2020-04-30,几内亚比绍,GW,,,,,205,0,19,1
627,2020-04-30,圭亚那,GY,,,,,74,0,15,8
628,2020-04-30,洪都拉斯,HN,,,,,771,0,79,71
629,2020-04-30,克罗地亚,HR,,,,,2076,0,1348,69
630,2020-04-30,海地,HT,,,,,76,0,8,7
631,2020-04-30,匈牙利,HU,,,,,2775,0,581,312
632,2020-04-30,印度尼西亚,ID,,,,,10118,0,1522,792
633,2020-04-30,爱尔兰,IE,,,,,20253,0,13386,1190
634,2020-04-30,以色列,IL,,,,,15870,0,8412,219
635,2020-04-30,印度,IN,,,,,33610,0,8437,1079
636,2020-04-30,伊拉克,IQ,,,,,2003,0,1346,92
637,2020-04-30,伊朗,IR,,,,,94640,0,75103,6028
638,2020-04-30,冰岛,IS,,,,,1797,0,1656,10
639,2020-04-30,意大利,IT,,,,,203591,0,71252,27682
640,2020-04-30,牙买加,JM,,,,,396,0,29,7
641,2020-04-30,约旦,JO,,,,,451,0,356,8
642,2020-04-30,日本,JP,,,,,14300,0,3466,454
643,2020-04-30,肯尼亚,KE,,,,,396,0,144,17
644,2020-04-30,吉尔吉斯斯坦,KG,,,,,746,0,462,8
645,2020-04-30,柬埔寨,KH,,,,,122,0,119,0
646,2020-04-30,科摩罗,KM,,,,,1,0,0,0
647,2020-04-30,圣基茨和尼维斯,KN,,,,,15,0,4,0
648,2020-04-30,韩国,KR,,,,,10765,0,9059,247
649,2020-04-30,科威特,KW,,,,,4024,0,1539,26
650,2020-04-30,开曼群岛,KY,,,,,73,0,10,1
651,2020-04-30,哈萨克斯坦,KZ,,,,,3356,0,819,25
652,2020-04-30,老挝,LA,,,,,19,0,7,0
653,2020-04-30,黎巴嫩,LB,,,,,725,0,150,24
654,2020-04-30,圣卢西亚,LC,,,,,17,0,15,0
655,2020-04-30,列支敦士登,LI,,,,,82,0,55,1
656,2020-04-30,斯里兰卡,LK,,,,,653,0,139,7
657,2020-04-30,利比里亚,LR,,,,,141,0,45,16
658,2020-04-30,立陶宛,LT,,,,,1385,0,589,45
659,2020-04-30,卢森堡,LU,,,,,3769,0,3134,89
660,2020-04-30,拉脱维亚,LV,,,,,858,0,348,15
661,2020-04-30,利比亚,LY,,,,,61,0,18,2
662,2020-04-30,摩洛哥,MA,,,,,4359,0,969,168
663,2020-04-30,摩纳哥,MC,,,,,95,0,58,4
664,2020-04-30,摩尔多瓦,MD,,,,,3897,0,1182,116
665,2020-04-30,黑山,ME,,,,,322,0,207,7
666,2020-04-30,马达加斯加,MG,,,,,128,0,90,0
667,2020-04-30,北马其顿,MK,,,,,1465,0,738,77
668,2020-04-30,马里,ML,,,,,482,0,129,25
669,2020-04-30,缅甸,MM,,,,,150,0,27,6
670,2020-04-30,马提尼克,MQ,,,,,178,0,83,14
671,2020-04-30,蒙特塞拉特,MS,,,,,11,0,2,1
672,2020-04-30,马耳他,MT,,,,,465,0,351,4
673,2020-04-30,毛里求斯,MU,,,,,334,0,306,10
674,2020-04-30,马尔代夫,MV,,,,,396,0,17,1
675,2020-04-30,马拉维,MW,,,,,36,0,7,3
676,2020-04-30,墨西哥,MX,,,,,17799,0,11423,1732
677,2020-04-30,马来西亚,MY,,,,,6002,0,4171,102
678,2020-04-30,莫桑比克,MZ,,,,,76,0,12,0
679,2020-04-30,新喀里多尼亚,NC,,,,,18,0,17,0
680,2020-04-30,尼日尔,NE,,,,,713,0,435,32
681,2020-04-30,尼日利亚,NG,,,,,1728,0,307,51
682,2020-04-30,尼加拉瓜,NI,,,,,13,0,7,3
683,2020-04-30,荷兰,NL,,,,,39316,0,322,4795
684,2020-04-30,挪威,NO,,,,,7710,0,32,207
685,2020-04-30,尼泊尔,NP,,,,,57,0,16,0
686,2020-04-30,新西兰,NZ,,,,,1476,0,1241,19
687,2020-04-30,阿曼,OM,,,,,2348,0,495,11
688,2020-04-30,巴拿马,PA,,,,,6378,0,527,178
689,2020-04-30,秘鲁,PE,,,,,33931,0,10037,943
690,2020-04-30,法属波利尼西亚,PF,,,,,58,0,50,0
691,2020-04-30,巴布亚新几内亚,PG,,,,,8,0,0,0
692,2020-04-30,菲律宾,PH,,,,,8488,0,1043,568
693,2020-04-30,巴基斯坦,PK,,,,,16117,0,4052,358
