,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-06-09,钻石公主号邮轮,,,,,,712,0,653,13
1,2020-06-09,圣马丁,,,,,,77,0,60,15
2,2020-06-09,荷属安的列斯,,,,,,21,0,15,1
3,2020-06-09,安道尔,AD,,,,,852,0,738,51
4,2020-06-09,阿联酋,AE,,,,,39904,0,22740,283
5,2020-06-09,阿富汗,AF,,,,,21459,0,2651,384
6,2020-06-09,安提瓜和巴布达,AG,,,,,26,0,19,3
7,2020-06-09,安圭拉,AI,,,,,3,0,3,0
8,2020-06-09,阿尔巴尼亚,AL,,,,,1299,0,960,34
9,2020-06-09,亚美尼亚,AM,,,,,13675,0,4451,217
10,2020-06-09,安哥拉,AO,,,,,92,0,38,4
11,2020-06-09,阿根廷,AR,,,,,23620,0,7305,693
12,2020-06-09,奥地利,AT,,,,,16979,0,15626,672
13,2020-06-09,澳大利亚,AU,,,,,7267,0,6719,102
14,2020-06-09,阿鲁巴,AW,,,,,101,0,98,3
15,2020-06-09,阿塞拜疆,AZ,,,,,7876,0,4377,93
16,2020-06-09,波黑,BA,,,,,2728,0,2049,160
17,2020-06-09,巴巴多斯,BB,,,,,92,0,76,7
18,2020-06-09,孟加拉国,BD,,,,,71675,0,15337,975
19,2020-06-09,比利时,BE,,,,,59437,0,16324,9619
20,2020-06-09,布基纳法索,BF,,,,,890,0,765,53
21,2020-06-09,保加利亚,BG,,,,,2810,0,1587,164
22,2020-06-09,巴林,BH,,,,,15731,0,10606,29
23,2020-06-09,布隆迪,BI,,,,,83,0,45,1
24,2020-06-09,贝宁,BJ,,,,,305,0,188,4
25,2020-06-09,圣巴泰勒米,BL,,,,,6,0,6,0
26,2020-06-09,百慕大,BM,,,,,141,0,113,9
27,2020-06-09,文莱,BN,,,,,141,0,138,2
28,2020-06-09,玻利维亚,BO,,,,,13949,0,2159,475
29,2020-06-09,巴西,BR,,,,,707412,0,302084,37134
30,2020-06-09,巴哈马,BS,,,,,103,0,62,11
31,2020-06-09,不丹,BT,,,,,59,0,11,0
32,2020-06-09,博茨瓦纳,BW,,,,,42,0,24,1
33,2020-06-09,白俄罗斯,BY,,,,,50265,0,24506,282
34,2020-06-09,伯利兹,BZ,,,,,19,0,16,2
35,2020-06-09,加拿大,CA,,,,,96244,0,55000,7835
36,2020-06-09,刚果（金）,CD,,,,,4259,0,539,90
37,2020-06-09,中非,CF,,,,,1850,0,38,5
38,2020-06-09,刚果（布）,CG,,,,,683,0,210,22
39,2020-06-09,瑞士,CH,,,,,30988,0,28700,1923
40,2020-06-09,科特迪瓦,CI,,,,,3881,0,1869,38
41,2020-06-09,智利,CL,,,,,138846,0,95631,2264
42,2020-06-09,喀麦隆,CM,,,,,8312,0,4794,212
581,2020-06-09,哥伦比亚,CO,,,,,40719,0,16427,1308
582,2020-06-09,哥斯达黎加,CR,,,,,1342,0,712,11
583,2020-06-09,古巴,CU,,,,,2200,0,1868,83
584,2020-06-09,佛得角,CV,,,,,567,0,266,5
585,2020-06-09,塞浦路斯,CY,,,,,970,0,807,18
586,2020-06-09,捷克,CZ,,,,,9699,0,7009,328
587,2020-06-09,德国,DE,,,,,186903,0,172102,8904
588,2020-06-09,吉布提,DJ,,,,,4278,0,2013,31
589,2020-06-09,丹麦,DK,,,,,12162,0,10992,593
590,2020-06-09,多米尼克,DM,,,,,18,0,16,0
591,2020-06-09,多米尼加,DO,,,,,20126,0,12158,539
592,2020-06-09,阿尔及利亚,DZ,,,,,10265,0,6799,715
593,2020-06-09,厄瓜多尔,EC,,,,,43378,0,21020,3642
594,2020-06-09,爱沙尼亚,EE,,,,,1947,0,1684,69
595,2020-06-09,埃及,EG,,,,,35444,0,9375,1271
596,2020-06-09,厄立特里亚,ER,,,,,39,0,39,0
597,2020-06-09,西班牙,ES,,,,,288797,0,196958,27136
598,2020-06-09,埃塞俄比亚,ET,,,,,2336,0,379,32
599,2020-06-09,芬兰,FI,,,,,7025,0,5800,324
600,2020-06-09,斐济,FJ,,,,,18,0,15,0
601,2020-06-09,福克兰群岛（马尔维纳斯）,FK,,,,,13,0,13,0
602,2020-06-09,法罗群岛,FO,,,,,187,0,187,0
603,2020-06-09,法国,FR,,,,,154188,0,71062,29209
604,2020-06-09,加蓬,GA,,,,,3101,0,833,21
605,2020-06-09,英国,GB,,,,,287399,0,1918,40597
606,2020-06-09,格林纳达,GD,,,,,23,0,18,0
607,2020-06-09,格鲁吉亚,GE,,,,,818,0,686,13
608,2020-06-09,法属圭亚那,GF,,,,,729,0,400,2
609,2020-06-09,格恩西岛,GG,,,,,252,0,0,13
610,2020-06-09,加纳,GH,,,,,9910,0,3645,48
611,2020-06-09,直布罗陀,GI,,,,,176,0,164,0
612,2020-06-09,格陵兰,GL,,,,,13,0,11,0
613,2020-06-09,冈比亚,GM,,,,,28,0,21,1
614,2020-06-09,几内亚,GN,,,,,4216,0,2918,23
615,2020-06-09,瓜德罗普,GP,,,,,164,0,144,14
616,2020-06-09,赤道几内亚,GQ,,,,,1306,0,200,12
617,2020-06-09,希腊,GR,,,,,3049,0,1374,182
618,2020-06-09,危地马拉,GT,,,,,7502,0,1323,267
619,2020-06-09,关岛,GU,,,,,179,0,143,5
620,2020-06-09,几内亚比绍,GW,,,,,1389,0,153,12
621,2020-06-09,圭亚那,GY,,,,,154,0,80,12
622,2020-06-09,洪都拉斯,HN,,,,,6450,0,740,262
623,2020-06-09,克罗地亚,HR,,,,,2247,0,2130,106
624,2020-06-09,海地,HT,,,,,3538,0,24,54
625,2020-06-09,匈牙利,HU,,,,,4017,0,2324,550
626,2020-06-09,印度尼西亚,ID,,,,,32076,0,11414,1923
627,2020-06-09,爱尔兰,IE,,,,,25207,0,22698,1683
628,2020-06-09,以色列,IL,,,,,18089,0,15137,298
629,2020-06-09,英国属地曼岛,IM,,,,,336,0,311,24
630,2020-06-09,印度,IN,,,,,267652,0,129380,7481
631,2020-06-09,伊拉克,IQ,,,,,14268,0,5831,392
632,2020-06-09,伊朗,IR,,,,,175927,0,138457,8425
633,2020-06-09,冰岛,IS,,,,,1807,0,1794,10
634,2020-06-09,意大利,IT,,,,,235278,0,166584,33964
635,2020-06-09,泽西岛,JE,,,,,307,0,0,29
636,2020-06-09,牙买加,JM,,,,,599,0,404,10
637,2020-06-09,约旦,JO,,,,,831,0,627,9
638,2020-06-09,日本,JP,,,,,17246,0,15875,920
639,2020-06-09,肯尼亚,KE,,,,,2872,0,849,85
640,2020-06-09,吉尔吉斯斯坦,KG,,,,,2055,0,1483,24
641,2020-06-09,柬埔寨,KH,,,,,126,0,123,0
642,2020-06-09,科摩罗,KM,,,,,141,0,67,2
643,2020-06-09,圣基茨和尼维斯,KN,,,,,15,0,15,0
644,2020-06-09,韩国,KR,,,,,11852,0,10589,274
645,2020-06-09,科威特,KW,,,,,33140,0,22162,273
646,2020-06-09,开曼群岛,KY,,,,,171,0,102,1
647,2020-06-09,哈萨克斯坦,KZ,,,,,13074,0,7737,58
648,2020-06-09,老挝,LA,,,,,19,0,16,0
649,2020-06-09,黎巴嫩,LB,,,,,1368,0,795,30
650,2020-06-09,圣卢西亚,LC,,,,,19,0,18,0
651,2020-06-09,列支敦士登,LI,,,,,82,0,55,1
652,2020-06-09,斯里兰卡,LK,,,,,1857,0,990,11
653,2020-06-09,利比里亚,LR,,,,,370,0,195,30
654,2020-06-09,莱索托,LS,,,,,4,0,1,0
655,2020-06-09,立陶宛,LT,,,,,1727,0,1338,72
656,2020-06-09,卢森堡,LU,,,,,4040,0,3901,110
657,2020-06-09,拉脱维亚,LV,,,,,1089,0,794,26
658,2020-06-09,利比亚,LY,,,,,332,0,57,5
659,2020-06-09,摩洛哥,MA,,,,,8408,0,7423,208
660,2020-06-09,摩纳哥,MC,,,,,99,0,90,4
661,2020-06-09,摩尔多瓦,MD,,,,,9807,0,5797,359
662,2020-06-09,黑山,ME,,,,,324,0,315,9
663,2020-06-09,马达加斯加,MG,,,,,1138,0,274,9
664,2020-06-09,北马其顿,MK,,,,,3152,0,1653,156
665,2020-06-09,马里,ML,,,,,1547,0,916,92
666,2020-06-09,缅甸,MM,,,,,244,0,159,6
667,2020-06-09,蒙古,MN,,,,,194,0,75,0
