,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-03-28,钻石公主号邮轮,,,,,,712,0,603,10
1,2020-03-28,波黑,,,,,,257,0,5,4
2,2020-03-28,泽西岛,,,,,,52,0,0,1
3,2020-03-28,格恩西岛,,,,,,36,0,0,0
4,2020-03-28,英国属地曼岛,,,,,,29,0,0,0
5,2020-03-28,蒙古,,,,,,12,0,0,0
6,2020-03-28,圣马丁,,,,,,11,0,0,0
7,2020-03-28,荷属安的列斯,,,,,,7,0,0,1
8,2020-03-28,毛利塔尼亚,,,,,,5,0,0,0
9,2020-03-28,安道尔,AD,,,,,267,0,1,3
10,2020-03-28,阿联酋,AE,,,,,405,0,55,2
11,2020-03-28,阿富汗,AF,,,,,110,0,2,4
12,2020-03-28,安提瓜和巴布达,AG,,,,,7,0,0,0
13,2020-03-28,安圭拉,AI,,,,,2,0,0,0
14,2020-03-28,阿尔巴尼亚,AL,,,,,197,0,31,10
15,2020-03-28,亚美尼亚,AM,,,,,372,0,28,1
16,2020-03-28,安哥拉,AO,,,,,4,0,0,0
17,2020-03-28,阿根廷,AR,,,,,690,0,72,17
18,2020-03-28,奥地利,AT,,,,,7964,0,225,68
19,2020-03-28,澳大利亚,AU,,,,,3640,0,244,14
20,2020-03-28,阿鲁巴,AW,,,,,33,0,1,0
21,2020-03-28,阿塞拜疆,AZ,,,,,165,0,15,3
22,2020-03-28,巴巴多斯,BB,,,,,26,0,0,0
23,2020-03-28,孟加拉国,BD,,,,,48,0,15,5
24,2020-03-28,比利时,BE,,,,,9134,0,1063,353
25,2020-03-28,布基纳法索,BF,,,,,180,0,12,9
26,2020-03-28,保加利亚,BG,,,,,313,0,9,5
27,2020-03-28,巴林,BH,,,,,473,0,254,4
28,2020-03-28,贝宁,BJ,,,,,6,0,0,0
29,2020-03-28,圣巴泰勒米,BL,,,,,3,0,0,0
30,2020-03-28,百慕大,BM,,,,,7,0,0,0
31,2020-03-28,文莱,BN,,,,,120,0,25,1
32,2020-03-28,玻利维亚,BO,,,,,74,0,0,0
33,2020-03-28,巴西,BR,,,,,3477,0,150,93
34,2020-03-28,巴哈马,BS,,,,,10,0,1,0
35,2020-03-28,不丹,BT,,,,,3,0,0,0
36,2020-03-28,白俄罗斯,BY,,,,,94,0,32,0
37,2020-03-28,伯利兹,BZ,,,,,2,0,0,0
38,2020-03-28,加拿大,CA,,,,,4781,0,345,56
39,2020-03-28,刚果（金）,CD,,,,,58,0,3,6
40,2020-03-28,中非,CF,,,,,6,0,0,0
41,2020-03-28,刚果（布）,CG,,,,,19,0,0,0
42,2020-03-28,瑞士,CH,,,,,13377,0,1530,242
43,2020-03-28,科特迪瓦,CI,,,,,101,0,3,0
44,2020-03-28,智利,CL,,,,,1610,0,43,5
45,2020-03-28,喀麦隆,CM,,,,,94,0,2,2
583,2020-03-28,哥伦比亚,CO,,,,,539,0,10,6
584,2020-03-28,哥斯达黎加,CR,,,,,263,0,3,2
585,2020-03-28,古巴,CU,,,,,80,0,4,2
586,2020-03-28,佛得角,CV,,,,,5,0,0,1
587,2020-03-28,塞浦路斯,CY,,,,,162,0,15,5
588,2020-03-28,捷克,CZ,,,,,2422,0,11,9
589,2020-03-28,德国,DE,,,,,52747,0,8472,380
590,2020-03-28,吉布提,DJ,,,,,14,0,0,0
591,2020-03-28,丹麦,DK,,,,,2366,0,57,65
592,2020-03-28,多米尼克,DM,,,,,11,0,0,0
593,2020-03-28,多米尼加,DO,,,,,581,0,3,20
594,2020-03-28,阿尔及利亚,DZ,,,,,409,0,77,26
595,2020-03-28,厄瓜多尔,EC,,,,,1627,0,3,41
596,2020-03-28,爱沙尼亚,EE,,,,,645,0,20,1
597,2020-03-28,埃及,EG,,,,,536,0,116,30
598,2020-03-28,厄立特里亚,ER,,,,,6,0,0,0
599,2020-03-28,西班牙,ES,,,,,72248,0,12285,5690
600,2020-03-28,埃塞俄比亚,ET,,,,,16,0,1,0
601,2020-03-28,芬兰,FI,,,,,1167,0,10,8
602,2020-03-28,斐济,FJ,,,,,5,0,0,0
603,2020-03-28,法罗群岛,FO,,,,,140,0,0,0
604,2020-03-28,法国,FR,,,,,32964,0,5700,1995
605,2020-03-28,加蓬,GA,,,,,7,0,0,1
606,2020-03-28,英国,GB,,,,,17089,0,151,1019
607,2020-03-28,格林纳达,GD,,,,,7,0,0,0
608,2020-03-28,格鲁吉亚,GE,,,,,85,0,14,0
609,2020-03-28,法属圭亚那,GF,,,,,28,0,6,0
610,2020-03-28,加纳,GH,,,,,137,0,2,4
611,2020-03-28,直布罗陀,GI,,,,,55,0,14,0
612,2020-03-28,格陵兰,GL,,,,,6,0,0,0
613,2020-03-28,冈比亚,GM,,,,,3,0,0,1
614,2020-03-28,几内亚,GN,,,,,8,0,0,0
615,2020-03-28,瓜德罗普,GP,,,,,76,0,0,1
616,2020-03-28,赤道几内亚,GQ,,,,,12,0,0,0
617,2020-03-28,希腊,GR,,,,,966,0,52,28
618,2020-03-28,危地马拉,GT,,,,,32,0,4,1
619,2020-03-28,关岛,GU,,,,,73,0,0,1
620,2020-03-28,几内亚比绍,GW,,,,,2,0,0,0
621,2020-03-28,圭亚那,GY,,,,,20,0,0,1
622,2020-03-28,洪都拉斯,HN,,,,,95,0,3,1
623,2020-03-28,克罗地亚,HR,,,,,635,0,45,4
624,2020-03-28,海地,HT,,,,,8,0,0,0
625,2020-03-28,匈牙利,HU,,,,,343,0,34,11
626,2020-03-28,印度尼西亚,ID,,,,,1155,0,59,102
627,2020-03-28,爱尔兰,IE,,,,,2121,0,5,22
628,2020-03-28,以色列,IL,,,,,3460,0,89,12
629,2020-03-28,印度,IN,,,,,933,0,84,20
630,2020-03-28,伊拉克,IQ,,,,,506,0,131,42
631,2020-03-28,伊朗,IR,,,,,35408,0,11679,2517
632,2020-03-28,冰岛,IS,,,,,963,0,97,2
633,2020-03-28,意大利,IT,,,,,86498,0,10950,9134
634,2020-03-28,牙买加,JM,,,,,30,0,2,1
635,2020-03-28,约旦,JO,,,,,235,0,18,1
636,2020-03-28,日本,JP,,,,,1697,0,372,54
637,2020-03-28,肯尼亚,KE,,,,,38,0,1,1
638,2020-03-28,吉尔吉斯斯坦,KG,,,,,58,0,0,0
639,2020-03-28,柬埔寨,KH,,,,,99,0,13,0
640,2020-03-28,圣基茨和尼维斯,KN,,,,,2,0,0,0
641,2020-03-28,韩国,KR,,,,,9478,0,4811,144
642,2020-03-28,科威特,KW,,,,,235,0,64,0
643,2020-03-28,开曼群岛,KY,,,,,8,0,0,1
644,2020-03-28,哈萨克斯坦,KZ,,,,,204,0,14,1
645,2020-03-28,老挝,LA,,,,,6,0,0,0
646,2020-03-28,黎巴嫩,LB,,,,,412,0,27,8
647,2020-03-28,圣卢西亚,LC,,,,,3,0,1,0
648,2020-03-28,列支敦士登,LI,,,,,56,0,0,0
649,2020-03-28,斯里兰卡,LK,,,,,110,0,9,0
650,2020-03-28,利比里亚,LR,,,,,3,0,0,0
651,2020-03-28,立陶宛,LT,,,,,382,0,1,5
652,2020-03-28,卢森堡,LU,,,,,1605,0,40,15
653,2020-03-28,拉脱维亚,LV,,,,,305,0,1,0
654,2020-03-28,利比亚,LY,,,,,1,0,0,0
655,2020-03-28,摩洛哥,MA,,,,,358,0,11,23
656,2020-03-28,摩纳哥,MC,,,,,42,0,1,0
657,2020-03-28,摩尔多瓦,MD,,,,,199,0,2,2
658,2020-03-28,黑山,ME,,,,,82,0,0,1
659,2020-03-28,马达加斯加,MG,,,,,28,0,0,0
660,2020-03-28,北马其顿,MK,,,,,219,0,3,3
661,2020-03-28,马里,ML,,,,,18,0,0,0
662,2020-03-28,缅甸,MM,,,,,8,0,0,0
663,2020-03-28,马提尼克,MQ,,,,,66,0,0,1
664,2020-03-28,蒙特塞拉特,MS,,,,,1,0,0,0
665,2020-03-28,马耳他,MT,,,,,149,0,2,0
666,2020-03-28,毛里求斯,MU,,,,,102,0,0,2
667,2020-03-28,马尔代夫,MV,,,,,16,0,9,0
668,2020-03-28,墨西哥,MX,,,,,717,0,4,12
669,2020-03-28,马来西亚,MY,,,,,2320,0,320,27
670,2020-03-28,莫桑比克,MZ,,,,,8,0,0,0
671,2020-03-28,新喀里多尼亚,NC,,,,,14,0,0,0
672,2020-03-28,尼日尔,NE,,,,,10,0,0,1
673,2020-03-28,尼日利亚,NG,,,,,81,0,3,1
674,2020-03-28,尼加拉瓜,NI,,,,,4,0,0,1
675,2020-03-28,荷兰,NL,,,,,9806,0,2500,640
676,2020-03-28,挪威,NO,,,,,3970,0,7,20
677,2020-03-28,尼泊尔,NP,,,,,5,0,1,0
678,2020-03-28,新西兰,NZ,,,,,451,0,50,0
679,2020-03-28,阿曼,OM,,,,,152,0,23,0
