,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-05-24,钻石公主号邮轮,,,,,,712,0,653,13
1,2020-05-24,圣马丁,,,,,,77,0,59,15
2,2020-05-24,荷属安的列斯,,,,,,17,0,14,1
3,2020-05-24,安道尔,AD,,,,,762,0,653,51
4,2020-05-24,阿联酋,AE,,,,,28704,0,14495,244
5,2020-05-24,阿富汗,AF,,,,,10582,0,1075,218
6,2020-05-24,安提瓜和巴布达,AG,,,,,25,0,19,3
7,2020-05-24,安圭拉,AI,,,,,3,0,3,0
8,2020-05-24,阿尔巴尼亚,AL,,,,,989,0,783,31
9,2020-05-24,亚美尼亚,AM,,,,,6661,0,3064,81
10,2020-05-24,安哥拉,AO,,,,,60,0,17,3
11,2020-05-24,阿根廷,AR,,,,,11353,0,3530,445
12,2020-05-24,奥地利,AT,,,,,16486,0,15037,639
13,2020-05-24,澳大利亚,AU,,,,,7114,0,6508,102
14,2020-05-24,阿鲁巴,AW,,,,,101,0,95,3
15,2020-05-24,阿塞拜疆,AZ,,,,,3982,0,2506,49
16,2020-05-24,波黑,BA,,,,,2391,0,1662,141
17,2020-05-24,巴巴多斯,BB,,,,,92,0,70,7
18,2020-05-24,孟加拉国,BD,,,,,32078,0,6486,452
19,2020-05-24,比利时,BE,,,,,56810,0,15155,9237
20,2020-05-24,布基纳法索,BF,,,,,814,0,672,52
21,2020-05-24,保加利亚,BG,,,,,2427,0,840,130
22,2020-05-24,巴林,BH,,,,,8802,0,4465,13
23,2020-05-24,布隆迪,BI,,,,,42,0,20,1
24,2020-05-24,贝宁,BJ,,,,,339,0,83,2
25,2020-05-24,圣巴泰勒米,BL,,,,,6,0,6,0
26,2020-05-24,百慕大,BM,,,,,133,0,81,9
27,2020-05-24,文莱,BN,,,,,141,0,136,1
28,2020-05-24,玻利维亚,BO,,,,,5915,0,609,240
29,2020-05-24,巴西,BR,,,,,349113,0,142587,22165
30,2020-05-24,巴哈马,BS,,,,,100,0,45,11
31,2020-05-24,不丹,BT,,,,,24,0,6,0
32,2020-05-24,博茨瓦纳,BW,,,,,30,0,19,1
33,2020-05-24,白俄罗斯,BY,,,,,35244,0,13528,194
34,2020-05-24,伯利兹,BZ,,,,,18,0,16,2
35,2020-05-24,加拿大,CA,,,,,83621,0,43305,6355
36,2020-05-24,刚果（金）,CD,,,,,2141,0,317,63
37,2020-05-24,中非,CF,,,,,552,0,18,1
38,2020-05-24,刚果（布）,CG,,,,,487,0,147,16
39,2020-05-24,瑞士,CH,,,,,30725,0,28000,1905
40,2020-05-24,科特迪瓦,CI,,,,,2366,0,1188,30
41,2020-05-24,智利,CL,,,,,65393,0,26546,673
42,2020-05-24,喀麦隆,CM,,,,,4400,0,1822,159
582,2020-05-24,哥伦比亚,CO,,,,,20177,0,4718,705
583,2020-05-24,哥斯达黎加,CR,,,,,918,0,607,10
584,2020-05-24,古巴,CU,,,,,1931,0,1671,81
585,2020-05-24,佛得角,CV,,,,,371,0,142,3
586,2020-05-24,塞浦路斯,CY,,,,,927,0,594,17
587,2020-05-24,捷克,CZ,,,,,8890,0,6044,314
588,2020-05-24,德国,DE,,,,,180808,0,162090,8463
589,2020-05-24,吉布提,DJ,,,,,2270,0,1064,10
590,2020-05-24,丹麦,DK,,,,,11487,0,10034,561
591,2020-05-24,多米尼克,DM,,,,,16,0,16,0
592,2020-05-24,多米尼加,DO,,,,,14422,0,7854,458
593,2020-05-24,阿尔及利亚,DZ,,,,,8113,0,4426,592
594,2020-05-24,厄瓜多尔,EC,,,,,36258,0,3557,3096
595,2020-05-24,爱沙尼亚,EE,,,,,1823,0,1532,64
596,2020-05-24,埃及,EG,,,,,16513,0,4628,735
597,2020-05-24,厄立特里亚,ER,,,,,39,0,39,0
598,2020-05-24,西班牙,ES,,,,,282370,0,196958,28678
599,2020-05-24,埃塞俄比亚,ET,,,,,494,0,151,5
600,2020-05-24,芬兰,FI,,,,,6568,0,4800,306
601,2020-05-24,斐济,FJ,,,,,18,0,15,0
602,2020-05-24,福克兰群岛（马尔维纳斯）,FK,,,,,13,0,13,0
603,2020-05-24,法罗群岛,FO,,,,,187,0,187,0
604,2020-05-24,法国,FR,,,,,182469,0,64547,28332
605,2020-05-24,加蓬,GA,,,,,1934,0,459,12
606,2020-05-24,英国,GB,,,,,257154,0,1918,36675
607,2020-05-24,格林纳达,GD,,,,,22,0,17,0
608,2020-05-24,格鲁吉亚,GE,,,,,730,0,522,12
609,2020-05-24,法属圭亚那,GF,,,,,279,0,143,1
610,2020-05-24,格恩西岛,GG,,,,,252,0,0,13
611,2020-05-24,加纳,GH,,,,,6617,0,1978,31
612,2020-05-24,直布罗陀,GI,,,,,152,0,147,0
613,2020-05-24,格陵兰,GL,,,,,11,0,11,0
614,2020-05-24,冈比亚,GM,,,,,25,0,13,1
