,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-05-08,钻石公主号邮轮,,,,,,712,0,645,13
1,2020-05-08,圣马丁,,,,,,76,0,44,14
2,2020-05-08,荷属安的列斯,,,,,,16,0,14,1
3,2020-05-08,安道尔,AD,,,,,752,0,526,47
4,2020-05-08,阿联酋,AE,,,,,16793,0,3837,174
5,2020-05-08,阿富汗,AF,,,,,3563,0,468,106
6,2020-05-08,安提瓜和巴布达,AG,,,,,25,0,16,3
7,2020-05-08,安圭拉,AI,,,,,3,0,3,0
8,2020-05-08,阿尔巴尼亚,AL,,,,,850,0,620,31
9,2020-05-08,亚美尼亚,AM,,,,,3029,0,1218,43
10,2020-05-08,安哥拉,AO,,,,,36,0,11,2
11,2020-05-08,阿根廷,AR,,,,,5371,0,1601,282
12,2020-05-08,奥地利,AT,,,,,15774,0,13836,614
13,2020-05-08,澳大利亚,AU,,,,,6914,0,6079,97
14,2020-05-08,阿鲁巴,AW,,,,,101,0,89,3
15,2020-05-08,阿塞拜疆,AZ,,,,,2279,0,1576,28
16,2020-05-08,波黑,BA,,,,,2070,0,960,98
17,2020-05-08,巴巴多斯,BB,,,,,82,0,53,7
18,2020-05-08,孟加拉国,BD,,,,,13134,0,1910,206
19,2020-05-08,比利时,BE,,,,,52011,0,13201,8521
20,2020-05-08,布基纳法索,BF,,,,,736,0,562,48
21,2020-05-08,保加利亚,BG,,,,,1865,0,401,84
22,2020-05-08,巴林,BH,,,,,4404,0,2027,8
23,2020-05-08,布隆迪,BI,,,,,15,0,7,1
24,2020-05-08,贝宁,BJ,,,,,242,0,62,2
25,2020-05-08,圣巴泰勒米,BL,,,,,6,0,6,0
26,2020-05-08,百慕大,BM,,,,,118,0,61,7
27,2020-05-08,文莱,BN,,,,,141,0,131,1
28,2020-05-08,玻利维亚,BO,,,,,2081,0,219,102
29,2020-05-08,巴西,BR,,,,,136519,0,55350,9265
30,2020-05-08,巴哈马,BS,,,,,92,0,26,11
31,2020-05-08,不丹,BT,,,,,7,0,5,0
32,2020-05-08,博茨瓦纳,BW,,,,,23,0,9,1
33,2020-05-08,白俄罗斯,BY,,,,,20168,0,5067,116
34,2020-05-08,伯利兹,BZ,,,,,18,0,16,2
35,2020-05-08,加拿大,CA,,,,,66201,0,29260,4541
36,2020-05-08,刚果（金）,CD,,,,,897,0,119,36
37,2020-05-08,中非,CF,,,,,94,0,10,0
38,2020-05-08,刚果（布）,CG,,,,,274,0,33,10
39,2020-05-08,瑞士,CH,,,,,30207,0,25900,1810
40,2020-05-08,科特迪瓦,CI,,,,,1571,0,742,20
41,2020-05-08,智利,CL,,,,,24581,0,11664,285
42,2020-05-08,喀麦隆,CM,,,,,2267,0,1002,108
581,2020-05-08,哥伦比亚,CO,,,,,9456,0,2300,407
582,2020-05-08,哥斯达黎加,CR,,,,,765,0,445,6
583,2020-05-08,古巴,CU,,,,,1729,0,1031,73
584,2020-05-08,佛得角,CV,,,,,218,0,38,2
585,2020-05-08,塞浦路斯,CY,,,,,889,0,400,15
586,2020-05-08,捷克,CZ,,,,,8034,0,4372,270
587,2020-05-08,德国,DE,,,,,170284,0,143814,7518
588,2020-05-08,吉布提,DJ,,,,,1133,0,799,3
589,2020-05-08,丹麦,DK,,,,,10416,0,8214,522
590,2020-05-08,多米尼克,DM,,,,,16,0,14,0
591,2020-05-08,多米尼加,DO,,,,,9095,0,2064,373
592,2020-05-08,阿尔及利亚,DZ,,,,,5182,0,2323,483
593,2020-05-08,厄瓜多尔,EC,,,,,30298,0,3433,1654
594,2020-05-08,爱沙尼亚,EE,,,,,1725,0,273,56
595,2020-05-08,埃及,EG,,,,,7981,0,1887,482
596,2020-05-08,厄立特里亚,ER,,,,,39,0,30,0
597,2020-05-08,西班牙,ES,,,,,260117,0,168408,26299
598,2020-05-08,埃塞俄比亚,ET,,,,,194,0,95,4
599,2020-05-08,芬兰,FI,,,,,5738,0,3500,260
600,2020-05-08,斐济,FJ,,,,,18,0,14,0
601,2020-05-08,福克兰群岛（马尔维纳斯）,FK,,,,,13,0,13,0
602,2020-05-08,法罗群岛,FO,,,,,187,0,185,0
603,2020-05-08,法国,FR,,,,,174918,0,55027,25990
604,2020-05-08,加蓬,GA,,,,,504,0,110,8
605,2020-05-08,英国,GB,,,,,207977,0,1918,30689
606,2020-05-08,格林纳达,GD,,,,,21,0,13,0
607,2020-05-08,格鲁吉亚,GE,,,,,623,0,288,9
608,2020-05-08,法属圭亚那,GF,,,,,138,0,112,1
609,2020-05-08,格恩西岛,GG,,,,,252,0,0,13
610,2020-05-08,加纳,GH,,,,,3091,0,303,18
611,2020-05-08,直布罗陀,GI,,,,,144,0,141,0
612,2020-05-08,格陵兰,GL,,,,,11,0,11,0
613,2020-05-08,冈比亚,GM,,,,,17,0,9,1
614,2020-05-08,几内亚,GN,,,,,1927,0,629,11
615,2020-05-08,瓜德罗普,GP,,,,,153,0,104,13
616,2020-05-08,赤道几内亚,GQ,,,,,439,0,13,4
617,2020-05-08,希腊,GR,,,,,2678,0,1374,148
618,2020-05-08,危地马拉,GT,,,,,832,0,90,23
619,2020-05-08,关岛,GU,,,,,149,0,124,5
620,2020-05-08,几内亚比绍,GW,,,,,564,0,25,2
621,2020-05-08,圭亚那,GY,,,,,93,0,27,10
622,2020-05-08,洪都拉斯,HN,,,,,1685,0,154,105
623,2020-05-08,克罗地亚,HR,,,,,2161,0,1689,86
624,2020-05-08,海地,HT,,,,,129,0,16,12
625,2020-05-08,匈牙利,HU,,,,,3178,0,865,392
626,2020-05-08,印度尼西亚,ID,,,,,13112,0,2494,943
627,2020-05-08,爱尔兰,IE,,,,,22385,0,17110,1403
628,2020-05-08,以色列,IL,,,,,16409,0,11007,245
629,2020-05-08,英国属地曼岛,IM,,,,,329,0,271,23
630,2020-05-08,印度,IN,,,,,57306,0,17041,1899
631,2020-05-08,伊拉克,IQ,,,,,2543,0,1626,102
