,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-04-17,波黑,,,,,,1167,0,277,43
1,2020-04-17,钻石公主号邮轮,,,,,,712,0,645,12
2,2020-04-17,英国属地曼岛,,,,,,289,0,154,4
3,2020-04-17,格恩西岛,,,,,,209,0,0,6
4,2020-04-17,泽西岛,,,,,,198,0,0,4
5,2020-04-17,圣马丁,,,,,,57,0,12,9
6,2020-04-17,蒙古,,,,,,31,0,5,0
7,2020-04-17,荷属安的列斯,,,,,,14,0,10,1
8,2020-04-17,北马里亚纳,,,,,,13,0,0,2
9,2020-04-17,福克兰群岛（马尔维纳斯）,,,,,,11,0,1,0
10,2020-04-17,毛利塔尼亚,,,,,,7,0,2,1
11,2020-04-17,安道尔,AD,,,,,682,0,169,33
12,2020-04-17,阿联酋,AE,,,,,5825,0,1095,35
13,2020-04-17,阿富汗,AF,,,,,906,0,54,30
14,2020-04-17,安提瓜和巴布达,AG,,,,,23,0,3,3
15,2020-04-17,安圭拉,AI,,,,,3,0,1,0
16,2020-04-17,阿尔巴尼亚,AL,,,,,539,0,283,26
17,2020-04-17,亚美尼亚,AM,,,,,1201,0,402,19
18,2020-04-17,安哥拉,AO,,,,,19,0,5,4
19,2020-04-17,阿根廷,AR,,,,,2669,0,631,122
20,2020-04-17,奥地利,AT,,,,,14553,0,9704,410
21,2020-04-17,澳大利亚,AU,,,,,6523,0,3819,65
22,2020-04-17,阿鲁巴,AW,,,,,95,0,39,2
23,2020-04-17,阿塞拜疆,AZ,,,,,1283,0,460,15
24,2020-04-17,巴巴多斯,BB,,,,,75,0,15,5
25,2020-04-17,孟加拉国,BD,,,,,1838,0,58,75
26,2020-04-17,比利时,BE,,,,,36138,0,7961,5163
27,2020-04-17,布基纳法索,BF,,,,,546,0,257,32
28,2020-04-17,保加利亚,BG,,,,,825,0,141,40
29,2020-04-17,巴林,BH,,,,,1700,0,703,7
30,2020-04-17,布隆迪,BI,,,,,5,0,0,1
31,2020-04-17,贝宁,BJ,,,,,35,0,18,1
32,2020-04-17,圣巴泰勒米,BL,,,,,6,0,4,0
33,2020-04-17,百慕大,BM,,,,,81,0,33,5
34,2020-04-17,文莱,BN,,,,,136,0,108,1
35,2020-04-17,玻利维亚,BO,,,,,465,0,26,31
36,2020-04-17,巴西,BR,,,,,30891,0,14026,1952
37,2020-04-17,巴哈马,BS,,,,,53,0,6,8
38,2020-04-17,不丹,BT,,,,,5,0,2,0
39,2020-04-17,博茨瓦纳,BW,,,,,15,0,0,1
40,2020-04-17,白俄罗斯,BY,,,,,4779,0,342,42
41,2020-04-17,伯利兹,BZ,,,,,18,0,0,2
42,2020-04-17,加拿大,CA,,,,,29929,0,9674,1191
43,2020-04-17,刚果（金）,CD,,,,,287,0,23,23
44,2020-04-17,中非,CF,,,,,12,0,4,0
45,2020-04-17,刚果（布）,CG,,,,,117,0,11,5
46,2020-04-17,瑞士,CH,,,,,27078,0,15900,1315
47,2020-04-17,科特迪瓦,CI,,,,,688,0,193,6
48,2020-04-17,智利,CL,,,,,8807,0,3299,105
49,2020-04-17,喀麦隆,CM,,,,,996,0,164,22
590,2020-04-17,哥伦比亚,CO,,,,,3233,0,550,144
591,2020-04-17,哥斯达黎加,CR,,,,,642,0,74,4
592,2020-04-17,古巴,CU,,,,,862,0,171,27
593,2020-04-17,佛得角,CV,,,,,56,0,1,1
594,2020-04-17,塞浦路斯,CY,,,,,735,0,77,12
595,2020-04-17,捷克,CZ,,,,,6437,0,979,170
596,2020-04-17,德国,DE,,,,,139597,0,92863,4186
597,2020-04-17,吉布提,DJ,,,,,732,0,76,2
598,2020-04-17,丹麦,DK,,,,,7074,0,3203,321
599,2020-04-17,多米尼克,DM,,,,,16,0,8,0
600,2020-04-17,多米尼加,DO,,,,,3755,0,215,196
601,2020-04-17,阿尔及利亚,DZ,,,,,2268,0,783,348
602,2020-04-17,厄瓜多尔,EC,,,,,8225,0,838,403
603,2020-04-17,爱沙尼亚,EE,,,,,1459,0,145,38
604,2020-04-17,埃及,EG,,,,,2673,0,596,196
605,2020-04-17,厄立特里亚,ER,,,,,35,0,0,0
606,2020-04-17,西班牙,ES,,,,,188068,0,74797,19478
607,2020-04-17,埃塞俄比亚,ET,,,,,92,0,15,3
608,2020-04-17,芬兰,FI,,,,,3489,0,1700,75
609,2020-04-17,斐济,FJ,,,,,17,0,0,0
610,2020-04-17,法罗群岛,FO,,,,,184,0,166,0
611,2020-04-17,法国,FR,,,,,107778,0,32812,17899
612,2020-04-17,加蓬,GA,,,,,95,0,6,1
613,2020-04-17,英国,GB,,,,,108692,0,1918,14576
614,2020-04-17,格林纳达,GD,,,,,14,0,0,0
615,2020-04-17,格鲁吉亚,GE,,,,,370,0,77,3
616,2020-04-17,法属圭亚那,GF,,,,,96,0,61,0
617,2020-04-17,加纳,GH,,,,,641,0,83,8
618,2020-04-17,直布罗陀,GI,,,,,131,0,105,1
619,2020-04-17,格陵兰,GL,,,,,11,0,11,0
620,2020-04-17,冈比亚,GM,,,,,9,0,2,1
621,2020-04-17,几内亚,GN,,,,,438,0,49,1
622,2020-04-17,瓜德罗普,GP,,,,,145,0,67,8
623,2020-04-17,赤道几内亚,GQ,,,,,51,0,4,0
624,2020-04-17,希腊,GR,,,,,2207,0,269,105
625,2020-04-17,危地马拉,GT,,,,,214,0,21,7
626,2020-04-17,关岛,GU,,,,,135,0,19,5
627,2020-04-17,几内亚比绍,GW,,,,,43,0,3,0
628,2020-04-17,圭亚那,GY,,,,,55,0,8,6
629,2020-04-17,洪都拉斯,HN,,,,,442,0,9,41
630,2020-04-17,克罗地亚,HR,,,,,1791,0,529,35
631,2020-04-17,海地,HT,,,,,41,0,0,3
632,2020-04-17,匈牙利,HU,,,,,1763,0,207,156
633,2020-04-17,印度尼西亚,ID,,,,,5923,0,607,520
634,2020-04-17,爱尔兰,IE,,,,,13271,0,77,486
635,2020-04-17,以色列,IL,,,,,12855,0,2967,148
636,2020-04-17,印度,IN,,,,,13835,0,1777,452
637,2020-04-17,伊拉克,IQ,,,,,1434,0,856,80
638,2020-04-17,伊朗,IR,,,,,79494,0,54064,4958
639,2020-04-17,冰岛,IS,,,,,1739,0,1144,8
640,2020-04-17,意大利,IT,,,,,168941,0,40164,22170
641,2020-04-17,牙买加,JM,,,,,143,0,21,5
642,2020-04-17,约旦,JO,,,,,402,0,259,7
643,2020-04-17,日本,JP,,,,,9827,0,918,209
644,2020-04-17,肯尼亚,KE,,,,,246,0,53,11
645,2020-04-17,吉尔吉斯斯坦,KG,,,,,489,0,114,5
646,2020-04-17,柬埔寨,KH,,,,,122,0,96,0
647,2020-04-17,圣基茨和尼维斯,KN,,,,,14,0,0,0
648,2020-04-17,韩国,KR,,,,,10635,0,7829,230
649,2020-04-17,科威特,KW,,,,,1658,0,258,5
650,2020-04-17,开曼群岛,KY,,,,,61,0,7,2
651,2020-04-17,哈萨克斯坦,KZ,,,,,1480,0,285,17
652,2020-04-17,老挝,LA,,,,,19,0,1,0
653,2020-04-17,黎巴嫩,LB,,,,,668,0,86,21
654,2020-04-17,圣卢西亚,LC,,,,,15,0,1,0
655,2020-04-17,列支敦士登,LI,,,,,80,0,55,1
656,2020-04-17,斯里兰卡,LK,,,,,238,0,63,7
657,2020-04-17,利比里亚,LR,,,,,73,0,4,6
658,2020-04-17,立陶宛,LT,,,,,1149,0,210,32
659,2020-04-17,卢森堡,LU,,,,,3444,0,552,69
660,2020-04-17,拉脱维亚,LV,,,,,682,0,88,5
661,2020-04-17,利比亚,LY,,,,,49,0,11,1
662,2020-04-17,摩洛哥,MA,,,,,2528,0,273,133
663,2020-04-17,摩纳哥,MC,,,,,93,0,12,3
664,2020-04-17,摩尔多瓦,MD,,,,,2154,0,235,53
665,2020-04-17,黑山,ME,,,,,303,0,55,4
666,2020-04-17,马达加斯加,MG,,,,,111,0,33,0
667,2020-04-17,北马其顿,MK,,,,,1081,0,121,46
668,2020-04-17,马里,ML,,,,,171,0,34,13
669,2020-04-17,缅甸,MM,,,,,85,0,2,4
670,2020-04-17,马提尼克,MQ,,,,,158,0,73,8
671,2020-04-17,蒙特塞拉特,MS,,,,,11,0,1,0
672,2020-04-17,马耳他,MT,,,,,422,0,82,3
673,2020-04-17,毛里求斯,MU,,,,,324,0,65,9
674,2020-04-17,马尔代夫,MV,,,,,28,0,16,0
675,2020-04-17,马拉维,MW,,,,,16,0,0,2
676,2020-04-17,墨西哥,MX,,,,,6297,0,2125,486
677,2020-04-17,马来西亚,MY,,,,,5251,0,2967,86
678,2020-04-17,莫桑比克,MZ,,,,,31,0,2,0
679,2020-04-17,新喀里多尼亚,NC,,,,,18,0,1,0
680,2020-04-17,尼日尔,NE,,,,,609,0,105,15
681,2020-04-17,尼日利亚,NG,,,,,442,0,152,13
682,2020-04-17,尼加拉瓜,NI,,,,,9,0,4,1
683,2020-04-17,荷兰,NL,,,,,30449,0,304,3459
684,2020-04-17,挪威,NO,,,,,6896,0,32,152
685,2020-04-17,尼泊尔,NP,,,,,16,0,1,0
686,2020-04-17,新西兰,NZ,,,,,1409,0,816,11
687,2020-04-17,阿曼,OM,,,,,1069,0,176,5
688,2020-04-17,巴拿马,PA,,,,,4016,0,98,109
689,2020-04-17,秘鲁,PE,,,,,12491,0,6120,274
690,2020-04-17,法属波利尼西亚,PF,,,,,55,0,0,0
691,2020-04-17,巴布亚新几内亚,PG,,,,,7,0,0,0
692,2020-04-17,菲律宾,PH,,,,,5878,0,435,387
693,2020-04-17,巴基斯坦,PK,,,,,7025,0,1765,135
694,2020-04-17,波兰,PL,,,,,8214,0,866,318
695,2020-04-17,圣皮埃尔和密克隆,PM,,,,,1,0,0,0
696,2020-04-17,波多黎各,PR,,,,,1043,0,0,56
697,2020-04-17,巴勒斯坦,PS,,,,,374,0,63,2
698,2020-04-17,葡萄牙,PT,,,,,19022,0,519,657
699,2020-04-17,巴拉圭,PY,,,,,199,0,30,8
700,2020-04-17,卡塔尔,QA,,,,,4663,0,464,7
701,2020-04-17,留尼汪,RE,,,,,394,0,237,0
