,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-05-04,钻石公主号邮轮,,,,,,712,0,645,13
1,2020-05-04,圣马丁,,,,,,76,0,44,13
2,2020-05-04,荷属安的列斯,,,,,,16,0,11,1
3,2020-05-04,安道尔,AD,,,,,748,0,493,45
4,2020-05-04,阿联酋,AE,,,,,14163,0,2763,126
5,2020-05-04,阿富汗,AF,,,,,2894,0,397,90
6,2020-05-04,安提瓜和巴布达,AG,,,,,25,0,15,3
7,2020-05-04,安圭拉,AI,,,,,3,0,3,0
8,2020-05-04,阿尔巴尼亚,AL,,,,,803,0,543,31
9,2020-05-04,亚美尼亚,AM,,,,,2507,0,1071,39
10,2020-05-04,安哥拉,AO,,,,,35,0,11,2
11,2020-05-04,阿根廷,AR,,,,,4783,0,1354,246
12,2020-05-04,奥地利,AT,,,,,15621,0,13316,600
13,2020-05-04,澳大利亚,AU,,,,,6825,0,5859,95
14,2020-05-04,阿鲁巴,AW,,,,,100,0,81,2
15,2020-05-04,阿塞拜疆,AZ,,,,,1932,0,1441,25
16,2020-05-04,波黑,BA,,,,,1926,0,855,78
17,2020-05-04,巴巴多斯,BB,,,,,82,0,44,7
18,2020-05-04,孟加拉国,BD,,,,,10143,0,1209,182
19,2020-05-04,比利时,BE,,,,,50267,0,12378,7924
20,2020-05-04,布基纳法索,BF,,,,,662,0,540,45
21,2020-05-04,保加利亚,BG,,,,,1632,0,321,74
22,2020-05-04,巴林,BH,,,,,3383,0,1718,8
23,2020-05-04,布隆迪,BI,,,,,15,0,7,1
24,2020-05-04,贝宁,BJ,,,,,96,0,50,2
25,2020-05-04,圣巴泰勒米,BL,,,,,6,0,6,0
26,2020-05-04,百慕大,BM,,,,,115,0,51,7
27,2020-05-04,文莱,BN,,,,,138,0,128,1
28,2020-05-04,玻利维亚,BO,,,,,1594,0,166,76
29,2020-05-04,巴西,BR,,,,,101826,0,42991,7051
30,2020-05-04,巴哈马,BS,,,,,83,0,25,11
31,2020-05-04,不丹,BT,,,,,7,0,5,0
32,2020-05-04,博茨瓦纳,BW,,,,,23,0,8,1
33,2020-05-04,白俄罗斯,BY,,,,,17489,0,3259,103
34,2020-05-04,伯利兹,BZ,,,,,18,0,13,2
35,2020-05-04,加拿大,CA,,,,,59474,0,24908,3682
36,2020-05-04,刚果（金）,CD,,,,,682,0,80,34
37,2020-05-04,中非,CF,,,,,72,0,10,0
38,2020-05-04,刚果（布）,CG,,,,,229,0,25,9
39,2020-05-04,瑞士,CH,,,,,29981,0,24500,1762
40,2020-05-04,科特迪瓦,CI,,,,,1398,0,653,17
41,2020-05-04,智利,CL,,,,,19663,0,10041,260
42,2020-05-04,喀麦隆,CM,,,,,2077,0,953,64
581,2020-05-04,哥伦比亚,CO,,,,,7668,0,1722,340
582,2020-05-04,哥斯达黎加,CR,,,,,739,0,386,6
583,2020-05-04,古巴,CU,,,,,1649,0,827,67
584,2020-05-04,佛得角,CV,,,,,175,0,37,2
585,2020-05-04,塞浦路斯,CY,,,,,872,0,296,15
586,2020-05-04,捷克,CZ,,,,,7781,0,3592,249
587,2020-05-04,德国,DE,,,,,166525,0,136228,7004
588,2020-05-04,吉布提,DJ,,,,,1112,0,686,2
589,2020-05-04,丹麦,DK,,,,,9721,0,7183,484
590,2020-05-04,多米尼克,DM,,,,,16,0,13,0
591,2020-05-04,多米尼加,DO,,,,,7954,0,1606,333
592,2020-05-04,阿尔及利亚,DZ,,,,,4474,0,1936,463
593,2020-05-04,厄瓜多尔,EC,,,,,29538,0,3300,1564
594,2020-05-04,爱沙尼亚,EE,,,,,1703,0,259,55
595,2020-05-04,埃及,EG,,,,,6465,0,1562,429
596,2020-05-04,厄立特里亚,ER,,,,,39,0,26,0
597,2020-05-04,西班牙,ES,,,,,248301,0,151633,25428
598,2020-05-04,埃塞俄比亚,ET,,,,,140,0,75,3
599,2020-05-04,芬兰,FI,,,,,5327,0,3000,230
600,2020-05-04,斐济,FJ,,,,,18,0,14,0
601,2020-05-04,福克兰群岛（马尔维纳斯）,FK,,,,,13,0,13,0
602,2020-05-04,法罗群岛,FO,,,,,187,0,185,0
603,2020-05-04,法国,FR,,,,,168693,0,50784,24895
604,2020-05-04,加蓬,GA,,,,,335,0,85,5
