,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-03-22,钻石公主号邮轮,,,,,,712,0,567,7
1,2020-03-22,波黑,,,,,,93,0,2,1
2,2020-03-22,蒙古,,,,,,10,0,0,0
3,2020-03-22,荷属安的列斯,,,,,,3,0,0,0
4,2020-03-22,圣马丁,,,,,,2,0,0,0
5,2020-03-22,泽西岛,,,,,,2,0,0,0
6,2020-03-22,毛利塔尼亚,,,,,,2,0,0,0
7,2020-03-22,格恩西岛,,,,,,1,0,0,0
8,2020-03-22,安道尔,AD,,,,,114,0,1,1
9,2020-03-22,阿联酋,AE,,,,,153,0,38,2
10,2020-03-22,阿富汗,AF,,,,,34,0,0,0
11,2020-03-22,安提瓜和巴布达,AG,,,,,1,0,0,0
12,2020-03-22,阿尔巴尼亚,AL,,,,,89,0,0,2
13,2020-03-22,亚美尼亚,AM,,,,,190,0,2,0
14,2020-03-22,安哥拉,AO,,,,,2,0,0,0
15,2020-03-22,阿根廷,AR,,,,,225,0,3,4
16,2020-03-22,奥地利,AT,,,,,3062,0,9,9
17,2020-03-22,澳大利亚,AU,,,,,1356,0,43,7
18,2020-03-22,阿鲁巴,AW,,,,,4,0,0,0
19,2020-03-22,阿塞拜疆,AZ,,,,,65,0,6,1
20,2020-03-22,巴巴多斯,BB,,,,,5,0,0,0
21,2020-03-22,孟加拉国,BD,,,,,27,0,3,2
22,2020-03-22,比利时,BE,,,,,3401,0,263,75
23,2020-03-22,布基纳法索,BF,,,,,65,0,4,2
24,2020-03-22,保加利亚,BG,,,,,171,0,3,3
25,2020-03-22,巴林,BH,,,,,333,0,149,1
26,2020-03-22,贝宁,BJ,,,,,2,0,0,0
27,2020-03-22,圣巴泰勒米,BL,,,,,3,0,0,0
28,2020-03-22,文莱,BN,,,,,88,0,2,0
29,2020-03-22,玻利维亚,BO,,,,,20,0,0,0
30,2020-03-22,巴西,BR,,,,,1201,0,150,18
31,2020-03-22,巴哈马,BS,,,,,4,0,0,0
32,2020-03-22,不丹,BT,,,,,2,0,0,0
33,2020-03-22,白俄罗斯,BY,,,,,76,0,15,0
34,2020-03-22,加拿大,CA,,,,,1377,0,11,19
35,2020-03-22,刚果（金）,CD,,,,,23,0,0,1
36,2020-03-22,中非,CF,,,,,3,0,0,0
37,2020-03-22,刚果（布）,CG,,,,,4,0,0,0
38,2020-03-22,瑞士,CH,,,,,7014,0,131,80
39,2020-03-22,科特迪瓦,CI,,,,,14,0,1,0
40,2020-03-22,智利,CL,,,,,537,0,8,1
41,2020-03-22,喀麦隆,CM,,,,,40,0,2,0
572,2020-03-22,哥伦比亚,CO,,,,,210,0,3,1
573,2020-03-22,哥斯达黎加,CR,,,,,117,0,2,2
574,2020-03-22,古巴,CU,,,,,21,0,0,1
575,2020-03-22,塞浦路斯,CY,,,,,84,0,0,1
576,2020-03-22,捷克,CZ,,,,,1047,0,6,0
577,2020-03-22,德国,DE,,,,,23952,0,266,92
578,2020-03-22,吉布提,DJ,,,,,1,0,0,0
579,2020-03-22,丹麦,DK,,,,,1420,0,1,13
580,2020-03-22,多米尼加,DO,,,,,112,0,0,3
581,2020-03-22,阿尔及利亚,DZ,,,,,139,0,32,15
582,2020-03-22,厄瓜多尔,EC,,,,,532,0,3,7
583,2020-03-22,爱沙尼亚,EE,,,,,326,0,1,0
584,2020-03-22,埃及,EG,,,,,294,0,41,10
585,2020-03-22,厄立特里亚,ER,,,,,1,0,0,0
586,2020-03-22,西班牙,ES,,,,,28603,0,2575,1724
587,2020-03-22,埃塞俄比亚,ET,,,,,11,0,0,0
588,2020-03-22,芬兰,FI,,,,,626,0,10,1
589,2020-03-22,斐济,FJ,,,,,1,0,0,0
590,2020-03-22,法罗群岛,FO,,,,,92,0,0,0
591,2020-03-22,法国,FR,,,,,14485,0,1587,562
592,2020-03-22,加蓬,GA,,,,,5,0,0,1
593,2020-03-22,英国,GB,,,,,5067,0,93,234
594,2020-03-22,格鲁吉亚,GE,,,,,54,0,1,0
595,2020-03-22,法属圭亚那,GF,,,,,15,0,0,0
596,2020-03-22,加纳,GH,,,,,21,0,0,1
597,2020-03-22,直布罗陀,GI,,,,,3,0,0,0
598,2020-03-22,格陵兰,GL,,,,,1,0,0,0
599,2020-03-22,冈比亚,GM,,,,,1,0,0,0
600,2020-03-22,几内亚,GN,,,,,2,0,0,0
601,2020-03-22,瓜德罗普,GP,,,,,56,0,0,1
602,2020-03-22,赤道几内亚,GQ,,,,,6,0,0,0
603,2020-03-22,希腊,GR,,,,,530,0,19,13
604,2020-03-22,危地马拉,GT,,,,,17,0,0,1
605,2020-03-22,关岛,GU,,,,,15,0,0,0
606,2020-03-22,圭亚那,GY,,,,,7,0,0,1
607,2020-03-22,洪都拉斯,HN,,,,,24,0,0,0
608,2020-03-22,克罗地亚,HR,,,,,235,0,5,1
609,2020-03-22,海地,HT,,,,,2,0,0,0
610,2020-03-22,匈牙利,HU,,,,,131,0,12,6
611,2020-03-22,印度尼西亚,ID,,,,,514,0,20,48
612,2020-03-22,爱尔兰,IE,,,,,785,0,5,3
613,2020-03-22,以色列,IL,,,,,945,0,36,1
614,2020-03-22,印度,IN,,,,,341,0,27,5
615,2020-03-22,伊拉克,IQ,,,,,214,0,50,17
616,2020-03-22,伊朗,IR,,,,,21638,0,7913,1685
617,2020-03-22,冰岛,IS,,,,,568,0,22,1
618,2020-03-22,意大利,IT,,,,,53578,0,6072,4825
619,2020-03-22,牙买加,JM,,,,,19,0,2,1
620,2020-03-22,约旦,JO,,,,,100,0,1,0
621,2020-03-22,日本,JP,,,,,1101,0,227,41
622,2020-03-22,肯尼亚,KE,,,,,7,0,0,0
623,2020-03-22,吉尔吉斯斯坦,KG,,,,,14,0,0,0
624,2020-03-22,柬埔寨,KH,,,,,53,0,1,0
625,2020-03-22,韩国,KR,,,,,8897,0,2909,104
626,2020-03-22,科威特,KW,,,,,188,0,27,0
627,2020-03-22,开曼群岛,KY,,,,,1,0,0,1
628,2020-03-22,哈萨克斯坦,KZ,,,,,57,0,0,0
629,2020-03-22,黎巴嫩,LB,,,,,248,0,8,4
630,2020-03-22,圣卢西亚,LC,,,,,2,0,0,0
