,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-04-14,波黑,,,,,,1083,0,236,40
1,2020-04-14,钻石公主号邮轮,,,,,,712,0,644,12
2,2020-04-14,英国属地曼岛,,,,,,242,0,131,2
3,2020-04-14,格恩西岛,,,,,,209,0,0,6
4,2020-04-14,泽西岛,,,,,,198,0,0,4
5,2020-04-14,圣马丁,,,,,,52,0,5,9
6,2020-04-14,蒙古,,,,,,30,0,5,0
7,2020-04-14,荷属安的列斯,,,,,,14,0,7,1
8,2020-04-14,北马里亚纳,,,,,,11,0,0,2
9,2020-04-14,毛利塔尼亚,,,,,,7,0,2,1
10,2020-04-14,福克兰群岛（马尔维纳斯）,,,,,,5,0,1,0
11,2020-04-14,安道尔,AD,,,,,659,0,160,31
12,2020-04-14,阿联酋,AE,,,,,4521,0,852,25
13,2020-04-14,阿富汗,AF,,,,,714,0,40,23
14,2020-04-14,安提瓜和巴布达,AG,,,,,23,0,0,2
15,2020-04-14,安圭拉,AI,,,,,3,0,0,0
16,2020-04-14,阿尔巴尼亚,AL,,,,,475,0,248,24
17,2020-04-14,亚美尼亚,AM,,,,,1067,0,265,16
18,2020-04-14,安哥拉,AO,,,,,19,0,2,4
19,2020-04-14,阿根廷,AR,,,,,2277,0,515,98
20,2020-04-14,奥地利,AT,,,,,14146,0,7633,384
21,2020-04-14,澳大利亚,AU,,,,,6494,0,3494,61
22,2020-04-14,阿鲁巴,AW,,,,,92,0,29,0
23,2020-04-14,阿塞拜疆,AZ,,,,,1148,0,289,12
24,2020-04-14,巴巴多斯,BB,,,,,72,0,11,4
25,2020-04-14,孟加拉国,BD,,,,,1012,0,42,46
26,2020-04-14,比利时,BE,,,,,31119,0,6707,4157
27,2020-04-14,布基纳法索,BF,,,,,515,0,161,27
28,2020-04-14,保加利亚,BG,,,,,695,0,81,35
29,2020-04-14,巴林,BH,,,,,1522,0,645,7
30,2020-04-14,布隆迪,BI,,,,,5,0,0,0
31,2020-04-14,贝宁,BJ,,,,,35,0,5,1
32,2020-04-14,圣巴泰勒米,BL,,,,,6,0,0,0
33,2020-04-14,百慕大,BM,,,,,57,0,28,4
34,2020-04-14,文莱,BN,,,,,136,0,106,1
35,2020-04-14,玻利维亚,BO,,,,,354,0,6,28
36,2020-04-14,巴西,BR,,,,,23723,0,173,1355
37,2020-04-14,巴哈马,BS,,,,,49,0,6,8
38,2020-04-14,不丹,BT,,,,,5,0,2,0
39,2020-04-14,博茨瓦纳,BW,,,,,13,0,0,1
40,2020-04-14,白俄罗斯,BY,,,,,3281,0,203,33
41,2020-04-14,伯利兹,BZ,,,,,18,0,0,2
42,2020-04-14,加拿大,CA,,,,,25680,0,7756,780
43,2020-04-14,刚果（金）,CD,,,,,241,0,20,20
44,2020-04-14,中非,CF,,,,,11,0,3,0
45,2020-04-14,刚果（布）,CG,,,,,70,0,5,5
46,2020-04-14,瑞士,CH,,,,,25834,0,13700,1138
47,2020-04-14,科特迪瓦,CI,,,,,626,0,89,6
48,2020-04-14,智利,CL,,,,,7525,0,2367,82
49,2020-04-14,喀麦隆,CM,,,,,848,0,130,14
588,2020-04-14,哥伦比亚,CO,,,,,2852,0,319,112
589,2020-04-14,哥斯达黎加,CR,,,,,612,0,62,3
590,2020-04-14,古巴,CU,,,,,726,0,121,21
591,2020-04-14,佛得角,CV,,,,,10,0,1,1
592,2020-04-14,塞浦路斯,CY,,,,,662,0,65,12
593,2020-04-14,捷克,CZ,,,,,6059,0,527,147
594,2020-04-14,德国,DE,,,,,131819,0,79077,3260
595,2020-04-14,吉布提,DJ,,,,,298,0,41,2
596,2020-04-14,丹麦,DK,,,,,6513,0,2403,285
597,2020-04-14,多米尼克,DM,,,,,16,0,5,0
598,2020-04-14,多米尼加,DO,,,,,3167,0,152,177
599,2020-04-14,阿尔及利亚,DZ,,,,,1983,0,601,313
600,2020-04-14,厄瓜多尔,EC,,,,,7529,0,597,355
601,2020-04-14,爱沙尼亚,EE,,,,,1373,0,115,31
602,2020-04-14,埃及,EG,,,,,2190,0,589,164
603,2020-04-14,厄立特里亚,ER,,,,,34,0,0,0
604,2020-04-14,西班牙,ES,,,,,172541,0,67504,18056
605,2020-04-14,埃塞俄比亚,ET,,,,,82,0,14,3
606,2020-04-14,芬兰,FI,,,,,3161,0,300,59
607,2020-04-14,斐济,FJ,,,,,16,0,0,0
608,2020-04-14,法罗群岛,FO,,,,,184,0,157,0
609,2020-04-14,法国,FR,,,,,137877,0,28001,14986
610,2020-04-14,加蓬,GA,,,,,57,0,1,1
611,2020-04-14,英国,GB,,,,,93873,0,304,12107
612,2020-04-14,格林纳达,GD,,,,,14,0,0,0
613,2020-04-14,格鲁吉亚,GE,,,,,299,0,69,3
614,2020-04-14,法属圭亚那,GF,,,,,86,0,51,0
615,2020-04-14,加纳,GH,,,,,566,0,4,8
616,2020-04-14,直布罗陀,GI,,,,,129,0,84,1
617,2020-04-14,格陵兰,GL,,,,,11,0,11,0
618,2020-04-14,冈比亚,GM,,,,,9,0,2,1
619,2020-04-14,几内亚,GN,,,,,319,0,17,0
620,2020-04-14,瓜德罗普,GP,,,,,145,0,67,8
621,2020-04-14,赤道几内亚,GQ,,,,,21,0,3,0
622,2020-04-14,希腊,GR,,,,,2145,0,269,99
623,2020-04-14,危地马拉,GT,,,,,167,0,19,5
624,2020-04-14,关岛,GU,,,,,133,0,19,5
625,2020-04-14,几内亚比绍,GW,,,,,39,0,3,0
626,2020-04-14,圭亚那,GY,,,,,47,0,8,6
627,2020-04-14,洪都拉斯,HN,,,,,407,0,7,26
628,2020-04-14,克罗地亚,HR,,,,,1650,0,400,25
629,2020-04-14,海地,HT,,,,,40,0,0,2
630,2020-04-14,匈牙利,HU,,,,,1512,0,122,122
631,2020-04-14,印度尼西亚,ID,,,,,4839,0,426,459
632,2020-04-14,爱尔兰,IE,,,,,10647,0,25,365
633,2020-04-14,以色列,IL,,,,,11868,0,2001,117
634,2020-04-14,印度,IN,,,,,10815,0,1205,358
635,2020-04-14,伊拉克,IQ,,,,,1378,0,717,78
636,2020-04-14,伊朗,IR,,,,,74877,0,48129,4683
637,2020-04-14,冰岛,IS,,,,,1711,0,933,8
638,2020-04-14,意大利,IT,,,,,159516,0,35435,20465
639,2020-04-14,牙买加,JM,,,,,73,0,13,4
640,2020-04-14,约旦,JO,,,,,391,0,215,7
641,2020-04-14,日本,JP,,,,,8167,0,853,159
642,2020-04-14,肯尼亚,KE,,,,,216,0,40,9
643,2020-04-14,吉尔吉斯斯坦,KG,,,,,430,0,71,5
644,2020-04-14,柬埔寨,KH,,,,,122,0,77,0
645,2020-04-14,圣基茨和尼维斯,KN,,,,,12,0,0,0
646,2020-04-14,韩国,KR,,,,,10564,0,7534,222
647,2020-04-14,科威特,KW,,,,,1355,0,176,3
648,2020-04-14,开曼群岛,KY,,,,,54,0,6,2
649,2020-04-14,哈萨克斯坦,KZ,,,,,1179,0,150,14
650,2020-04-14,老挝,LA,,,,,19,0,0,0
651,2020-04-14,黎巴嫩,LB,,,,,641,0,80,21
652,2020-04-14,圣卢西亚,LC,,,,,15,0,1,0
653,2020-04-14,列支敦士登,LI,,,,,80,0,55,1
654,2020-04-14,斯里兰卡,LK,,,,,219,0,59,7
655,2020-04-14,利比里亚,LR,,,,,59,0,3,6
656,2020-04-14,立陶宛,LT,,,,,1070,0,101,24
657,2020-04-14,卢森堡,LU,,,,,3292,0,500,69
658,2020-04-14,拉脱维亚,LV,,,,,657,0,16,5
659,2020-04-14,利比亚,LY,,,,,26,0,8,1
660,2020-04-14,摩洛哥,MA,,,,,1838,0,210,126
661,2020-04-14,摩纳哥,MC,,,,,93,0,5,1
662,2020-04-14,摩尔多瓦,MD,,,,,1847,0,134,36
663,2020-04-14,黑山,ME,,,,,278,0,5,4
664,2020-04-14,马达加斯加,MG,,,,,108,0,23,0
665,2020-04-14,北马其顿,MK,,,,,908,0,86,44
666,2020-04-14,马里,ML,,,,,123,0,25,9
667,2020-04-14,缅甸,MM,,,,,62,0,2,4
668,2020-04-14,马提尼克,MQ,,,,,157,0,50,6
669,2020-04-14,蒙特塞拉特,MS,,,,,11,0,0,0
670,2020-04-14,马耳他,MT,,,,,393,0,44,3
671,2020-04-14,毛里求斯,MU,,,,,324,0,42,9
672,2020-04-14,马尔代夫,MV,,,,,20,0,13,0
673,2020-04-14,马拉维,MW,,,,,13,0,0,2
674,2020-04-14,墨西哥,MX,,,,,5014,0,1964,332
675,2020-04-14,马来西亚,MY,,,,,4987,0,2478,82
676,2020-04-14,莫桑比克,MZ,,,,,21,0,2,0
677,2020-04-14,新喀里多尼亚,NC,,,,,18,0,1,0
678,2020-04-14,尼日尔,NE,,,,,548,0,86,13
679,2020-04-14,尼日利亚,NG,,,,,343,0,91,10
680,2020-04-14,尼加拉瓜,NI,,,,,9,0,0,1
681,2020-04-14,荷兰,NL,,,,,27419,0,295,2945
682,2020-04-14,挪威,NO,,,,,6605,0,32,134
683,2020-04-14,尼泊尔,NP,,,,,16,0,1,0
684,2020-04-14,新西兰,NZ,,,,,1366,0,628,9
685,2020-04-14,阿曼,OM,,,,,813,0,130,4
686,2020-04-14,巴拿马,PA,,,,,3472,0,61,94
