,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-02-07,阿联酋,AE,,,,,5,0,0,0
1,2020-02-07,澳大利亚,AU,,,,,15,0,3,0
2,2020-02-07,比利时,BE,,,,,1,0,0,0
3,2020-02-07,加拿大,CA,,,,,5,0,1,0
514,2020-02-07,德国,DE,,,,,13,0,0,0
515,2020-02-07,西班牙,ES,,,,,1,0,0,0
516,2020-02-07,芬兰,FI,,,,,1,0,0,0
517,2020-02-07,法国,FR,,,,,6,0,0,0
518,2020-02-07,英国,GB,,,,,3,0,0,0
519,2020-02-07,印度,IN,,,,,3,0,0,0
520,2020-02-07,意大利,IT,,,,,3,0,0,0
521,2020-02-07,日本,JP,,,,,86,0,1,0
522,2020-02-07,柬埔寨,KH,,,,,1,0,0,0
523,2020-02-07,韩国,KR,,,,,24,0,1,0
524,2020-02-07,斯里兰卡,LK,,,,,1,0,1,0
525,2020-02-07,马来西亚,MY,,,,,14,0,1,0
526,2020-02-07,尼泊尔,NP,,,,,1,0,0,0
527,2020-02-07,菲律宾,PH,,,,,3,0,0,1
528,2020-02-07,俄罗斯,RU,,,,,2,0,0,0
529,2020-02-07,瑞典,SE,,,,,1,0,0,0
530,2020-02-07,新加坡,SG,,,,,33,0,2,0
531,2020-02-07,泰国,TH,,,,,25,0,8,0
532,2020-02-07,美国,US,,,,,12,0,1,0
533,2020-02-07,越南,VN,,,,,12,0,3,0
