,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-05-16,钻石公主号邮轮,,,,,,712,0,651,13
1,2020-05-16,圣马丁,,,,,,76,0,46,15
2,2020-05-16,荷属安的列斯,,,,,,16,0,14,1
3,2020-05-16,安道尔,AD,,,,,761,0,596,49
4,2020-05-16,阿联酋,AE,,,,,21831,0,7328,210
5,2020-05-16,阿富汗,AF,,,,,6402,0,745,168
6,2020-05-16,安提瓜和巴布达,AG,,,,,25,0,19,3
7,2020-05-16,安圭拉,AI,,,,,3,0,3,0
8,2020-05-16,阿尔巴尼亚,AL,,,,,933,0,714,31
9,2020-05-16,亚美尼亚,AM,,,,,4283,0,1791,55
10,2020-05-16,安哥拉,AO,,,,,48,0,17,2
11,2020-05-16,阿根廷,AR,,,,,7479,0,2497,363
12,2020-05-16,奥地利,AT,,,,,16201,0,14524,629
13,2020-05-16,澳大利亚,AU,,,,,7037,0,6353,98
14,2020-05-16,阿鲁巴,AW,,,,,101,0,93,3
15,2020-05-16,阿塞拜疆,AZ,,,,,3138,0,1944,36
16,2020-05-16,波黑,BA,,,,,2267,0,1355,129
17,2020-05-16,巴巴多斯,BB,,,,,85,0,65,7
18,2020-05-16,孟加拉国,BD,,,,,20995,0,4117,314
19,2020-05-16,比利时,BE,,,,,54989,0,14460,9005
20,2020-05-16,布基纳法索,BF,,,,,780,0,595,51
21,2020-05-16,保加利亚,BG,,,,,2174,0,573,105
22,2020-05-16,巴林,BH,,,,,6655,0,2753,12
23,2020-05-16,布隆迪,BI,,,,,15,0,7,1
24,2020-05-16,贝宁,BJ,,,,,339,0,83,2
25,2020-05-16,圣巴泰勒米,BL,,,,,6,0,6,0
26,2020-05-16,百慕大,BM,,,,,122,0,66,9
27,2020-05-16,文莱,BN,,,,,141,0,135,1
28,2020-05-16,玻利维亚,BO,,,,,3577,0,434,164
29,2020-05-16,巴西,BR,,,,,220291,0,84970,14962
30,2020-05-16,巴哈马,BS,,,,,96,0,41,11
31,2020-05-16,不丹,BT,,,,,21,0,5,0
32,2020-05-16,博茨瓦纳,BW,,,,,24,0,17,1
33,2020-05-16,白俄罗斯,BY,,,,,28681,0,9498,160
34,2020-05-16,伯利兹,BZ,,,,,18,0,16,2
35,2020-05-16,加拿大,CA,,,,,74613,0,36895,5562
36,2020-05-16,刚果（金）,CD,,,,,1370,0,229,61
37,2020-05-16,中非,CF,,,,,301,0,13,0
38,2020-05-16,刚果（布）,CG,,,,,391,0,87,15
39,2020-05-16,瑞士,CH,,,,,30572,0,27100,1878
40,2020-05-16,科特迪瓦,CI,,,,,2017,0,942,24
41,2020-05-16,智利,CL,,,,,39542,0,16641,394
42,2020-05-16,喀麦隆,CM,,,,,3105,0,1567,140
581,2020-05-16,哥伦比亚,CO,,,,,14216,0,3460,546
582,2020-05-16,哥斯达黎加,CR,,,,,843,0,542,10
583,2020-05-16,古巴,CU,,,,,1862,0,1460,79
584,2020-05-16,佛得角,CV,,,,,326,0,67,2
585,2020-05-16,塞浦路斯,CY,,,,,910,0,481,17
586,2020-05-16,捷克,CZ,,,,,8406,0,5381,295
587,2020-05-16,德国,DE,,,,,176447,0,153889,8131
588,2020-05-16,吉布提,DJ,,,,,1309,0,935,4
589,2020-05-16,丹麦,DK,,,,,10989,0,9157,543
590,2020-05-16,多米尼克,DM,,,,,16,0,15,0
591,2020-05-16,多米尼加,DO,,,,,11739,0,3557,424
592,2020-05-16,阿尔及利亚,DZ,,,,,6629,0,3271,536
593,2020-05-16,厄瓜多尔,EC,,,,,31467,0,3433,2594
594,2020-05-16,爱沙尼亚,EE,,,,,1770,0,934,63
595,2020-05-16,埃及,EG,,,,,11228,0,2799,592
596,2020-05-16,厄立特里亚,ER,,,,,39,0,39,0
597,2020-05-16,西班牙,ES,,,,,276505,0,192253,27563
598,2020-05-16,埃塞俄比亚,ET,,,,,306,0,113,5
599,2020-05-16,芬兰,FI,,,,,6286,0,5000,297
600,2020-05-16,斐济,FJ,,,,,18,0,15,0
601,2020-05-16,福克兰群岛（马尔维纳斯）,FK,,,,,13,0,13,0
602,2020-05-16,法罗群岛,FO,,,,,187,0,187,0
603,2020-05-16,法国,FR,,,,,179506,0,60448,27529
604,2020-05-16,加蓬,GA,,,,,1209,0,219,10
