,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-01-31,阿联酋,AE,,,,,4,0,0,0
1,2020-01-31,澳大利亚,AU,,,,,8,0,2,0
2,2020-01-31,加拿大,CA,,,,,3,0,0,0
430,2020-01-31,德国,DE,,,,,4,0,0,0
431,2020-01-31,芬兰,FI,,,,,1,0,0,0
432,2020-01-31,法国,FR,,,,,5,0,0,0
433,2020-01-31,印度,IN,,,,,1,0,0,0
434,2020-01-31,日本,JP,,,,,11,0,1,0
435,2020-01-31,韩国,KR,,,,,6,0,0,0
436,2020-01-31,斯里兰卡,LK,,,,,1,0,0,0
437,2020-01-31,马来西亚,MY,,,,,8,0,0,0
438,2020-01-31,尼泊尔,NP,,,,,1,0,0,0
439,2020-01-31,菲律宾,PH,,,,,1,0,0,0
440,2020-01-31,新加坡,SG,,,,,10,0,0,0
441,2020-01-31,泰国,TH,,,,,14,0,2,0
442,2020-01-31,美国,US,,,,,5,0,0,0
443,2020-01-31,越南,VN,,,,,2,0,0,0
