,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-02-29,阿联酋,AE,,,,,21,0,5,0
1,2020-02-29,阿富汗,AF,,,,,1,0,0,0
2,2020-02-29,奥地利,AT,,,,,5,0,0,0
3,2020-02-29,澳大利亚,AU,,,,,25,0,15,0
4,2020-02-29,阿塞拜疆,AZ,,,,,3,0,0,0
5,2020-02-29,比利时,BE,,,,,1,0,1,0
6,2020-02-29,巴林,BH,,,,,41,0,0,0
7,2020-02-29,巴西,BR,,,,,1,0,0,0
8,2020-02-29,白俄罗斯,BY,,,,,1,0,0,0
9,2020-02-29,加拿大,CA,,,,,16,0,4,0
10,2020-02-29,瑞士,CH,,,,,15,0,0,0
524,2020-02-29,德国,DE,,,,,66,0,16,0
525,2020-02-29,丹麦,DK,,,,,3,0,0,0
526,2020-02-29,阿尔及利亚,DZ,,,,,1,0,0,0
527,2020-02-29,爱沙尼亚,EE,,,,,1,0,0,0
528,2020-02-29,埃及,EG,,,,,1,0,1,0
529,2020-02-29,西班牙,ES,,,,,41,0,2,0
530,2020-02-29,芬兰,FI,,,,,3,0,1,0
531,2020-02-29,法国,FR,,,,,73,0,12,2
532,2020-02-29,英国,GB,,,,,23,0,8,0
533,2020-02-29,格鲁吉亚,GE,,,,,3,0,0,0
534,2020-02-29,希腊,GR,,,,,4,0,0,0
535,2020-02-29,克罗地亚,HR,,,,,5,0,0,0
536,2020-02-29,以色列,IL,,,,,9,0,0,0
537,2020-02-29,印度,IN,,,,,3,0,3,0
538,2020-02-29,伊拉克,IQ,,,,,8,0,0,0
539,2020-02-29,伊朗,IR,,,,,593,0,123,43
540,2020-02-29,冰岛,IS,,,,,1,0,0,0
541,2020-02-29,意大利,IT,,,,,889,0,46,21
542,2020-02-29,日本,JP,,,,,947,0,44,11
543,2020-02-29,柬埔寨,KH,,,,,1,0,1,0
544,2020-02-29,韩国,KR,,,,,3150,0,27,17
545,2020-02-29,科威特,KW,,,,,45,0,0,0
546,2020-02-29,黎巴嫩,LB,,,,,3,0,0,0
547,2020-02-29,斯里兰卡,LK,,,,,1,0,1,0
548,2020-02-29,立陶宛,LT,,,,,1,0,0,0
549,2020-02-29,摩纳哥,MC,,,,,1,0,0,0
550,2020-02-29,北马其顿,MK,,,,,1,0,0,0
551,2020-02-29,墨西哥,MX,,,,,3,0,0,0
552,2020-02-29,马来西亚,MY,,,,,25,0,22,0
553,2020-02-29,尼日利亚,NG,,,,,1,0,0,0
554,2020-02-29,荷兰,NL,,,,,4,0,0,0
555,2020-02-29,挪威,NO,,,,,7,0,0,0
556,2020-02-29,尼泊尔,NP,,,,,1,0,1,0
557,2020-02-29,新西兰,NZ,,,,,1,0,0,0
558,2020-02-29,阿曼,OM,,,,,6,0,0,0
559,2020-02-29,菲律宾,PH,,,,,3,0,1,1
560,2020-02-29,巴基斯坦,PK,,,,,2,0,0,0
561,2020-02-29,卡塔尔,QA,,,,,1,0,0,0
562,2020-02-29,罗马尼亚,RO,,,,,3,0,0,0
563,2020-02-29,俄罗斯,RU,,,,,5,0,2,0
564,2020-02-29,瑞典,SE,,,,,12,0,0,0
565,2020-02-29,新加坡,SG,,,,,102,0,69,0
566,2020-02-29,圣马力诺,SM,,,,,1,0,0,0
567,2020-02-29,泰国,TH,,,,,42,0,28,0
568,2020-02-29,美国,US,,,,,64,0,3,0
569,2020-02-29,越南,VN,,,,,16,0,16,0
