,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-04-08,波黑,,,,,,777,0,77,33
1,2020-04-08,钻石公主号邮轮,,,,,,712,0,620,11
2,2020-04-08,英国属地曼岛,,,,,,158,0,80,1
3,2020-04-08,泽西岛,,,,,,155,0,0,3
4,2020-04-08,格恩西岛,,,,,,154,0,0,3
5,2020-04-08,圣马丁,,,,,,60,0,1,6
6,2020-04-08,蒙古,,,,,,16,0,4,0
7,2020-04-08,荷属安的列斯,,,,,,13,0,0,1
8,2020-04-08,北马里亚纳,,,,,,8,0,0,1
9,2020-04-08,毛利塔尼亚,,,,,,6,0,2,1
10,2020-04-08,福克兰群岛（马尔维纳斯）,,,,,,2,0,0,0
11,2020-04-08,安道尔,AD,,,,,564,0,52,23
12,2020-04-08,阿联酋,AE,,,,,2659,0,239,12
13,2020-04-08,阿富汗,AF,,,,,444,0,15,7
14,2020-04-08,安提瓜和巴布达,AG,,,,,19,0,0,2
15,2020-04-08,安圭拉,AI,,,,,3,0,0,0
16,2020-04-08,阿尔巴尼亚,AL,,,,,400,0,154,22
17,2020-04-08,亚美尼亚,AM,,,,,881,0,87,9
18,2020-04-08,安哥拉,AO,,,,,17,0,2,2
19,2020-04-08,阿根廷,AR,,,,,1715,0,338,60
20,2020-04-08,奥地利,AT,,,,,12852,0,4512,273
21,2020-04-08,澳大利亚,AU,,,,,6013,0,2813,50
22,2020-04-08,阿鲁巴,AW,,,,,71,0,2,0
23,2020-04-08,阿塞拜疆,AZ,,,,,717,0,44,8
24,2020-04-08,巴巴多斯,BB,,,,,63,0,6,3
25,2020-04-08,孟加拉国,BD,,,,,218,0,33,20
26,2020-04-08,比利时,BE,,,,,23403,0,4681,2240
27,2020-04-08,布基纳法索,BF,,,,,384,0,127,19
28,2020-04-08,保加利亚,BG,,,,,581,0,42,23
29,2020-04-08,巴林,BH,,,,,821,0,467,5
30,2020-04-08,布隆迪,BI,,,,,3,0,0,0
31,2020-04-08,贝宁,BJ,,,,,26,0,5,1
32,2020-04-08,圣巴泰勒米,BL,,,,,6,0,0,0
33,2020-04-08,百慕大,BM,,,,,39,0,0,0
34,2020-04-08,文莱,BN,,,,,135,0,85,1
35,2020-04-08,玻利维亚,BO,,,,,210,0,2,15
36,2020-04-08,巴西,BR,,,,,14152,0,127,699
37,2020-04-08,巴哈马,BS,,,,,36,0,5,6
