,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-02-14,阿联酋,AE,,,,,8,0,3,0
1,2020-02-14,澳大利亚,AU,,,,,15,0,5,0
2,2020-02-14,比利时,BE,,,,,1,0,0,0
3,2020-02-14,加拿大,CA,,,,,7,0,1,0
523,2020-02-14,德国,DE,,,,,16,0,1,0
524,2020-02-14,西班牙,ES,,,,,2,0,0,0
525,2020-02-14,芬兰,FI,,,,,1,0,1,0
526,2020-02-14,法国,FR,,,,,11,0,0,0
527,2020-02-14,英国,GB,,,,,9,0,1,0
528,2020-02-14,印度,IN,,,,,3,0,0,0
529,2020-02-14,意大利,IT,,,,,3,0,0,0
530,2020-02-14,日本,JP,,,,,253,0,1,1
531,2020-02-14,柬埔寨,KH,,,,,1,0,0,0
532,2020-02-14,韩国,KR,,,,,28,0,7,0
533,2020-02-14,斯里兰卡,LK,,,,,1,0,1,0
534,2020-02-14,马来西亚,MY,,,,,19,0,3,0
535,2020-02-14,尼泊尔,NP,,,,,1,0,1,0
536,2020-02-14,菲律宾,PH,,,,,3,0,1,1
537,2020-02-14,俄罗斯,RU,,,,,2,0,2,0
538,2020-02-14,瑞典,SE,,,,,1,0,0,0
539,2020-02-14,新加坡,SG,,,,,67,0,17,0
540,2020-02-14,泰国,TH,,,,,33,0,10,0
541,2020-02-14,美国,US,,,,,15,0,3,0
542,2020-02-14,越南,VN,,,,,16,0,5,0
