,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-01-27,澳大利亚,AU,,,,,5,0,0,0
1,2020-01-27,加拿大,CA,,,,,1,0,0,0
363,2020-01-27,法国,FR,,,,,3,0,0,0
364,2020-01-27,日本,JP,,,,,4,0,1,0
365,2020-01-27,韩国,KR,,,,,4,0,0,0
366,2020-01-27,马来西亚,MY,,,,,4,0,0,0
367,2020-01-27,尼泊尔,NP,,,,,1,0,0,0
368,2020-01-27,巴基斯坦,PK,,,,,0,5,0,0
369,2020-01-27,新加坡,SG,,,,,4,1,0,0
370,2020-01-27,泰国,TH,,,,,8,0,2,0
371,2020-01-27,美国,US,,,,,5,0,0,0
372,2020-01-27,越南,VN,,,,,2,0,0,0
