,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-02-25,阿联酋,AE,,,,,13,0,4,0
1,2020-02-25,阿富汗,AF,,,,,1,0,0,0
2,2020-02-25,奥地利,AT,,,,,2,0,0,0
3,2020-02-25,澳大利亚,AU,,,,,23,0,5,0
4,2020-02-25,比利时,BE,,,,,1,0,1,0
5,2020-02-25,巴林,BH,,,,,17,0,0,0
6,2020-02-25,加拿大,CA,,,,,11,0,4,0
7,2020-02-25,瑞士,CH,,,,,1,0,0,0
522,2020-02-25,德国,DE,,,,,16,0,14,0
523,2020-02-25,西班牙,ES,,,,,3,0,2,0
524,2020-02-25,芬兰,FI,,,,,1,0,1,0
525,2020-02-25,法国,FR,,,,,12,0,11,1
526,2020-02-25,英国,GB,,,,,13,0,8,0
527,2020-02-25,克罗地亚,HR,,,,,1,0,0,0
528,2020-02-25,以色列,IL,,,,,6,0,0,0
529,2020-02-25,印度,IN,,,,,3,0,3,0
530,2020-02-25,伊拉克,IQ,,,,,5,0,0,0
531,2020-02-25,伊朗,IR,,,,,95,0,21,16
532,2020-02-25,意大利,IT,,,,,283,0,1,7
533,2020-02-25,日本,JP,,,,,862,0,26,5
534,2020-02-25,柬埔寨,KH,,,,,1,0,1,0
535,2020-02-25,韩国,KR,,,,,977,0,22,11
536,2020-02-25,科威特,KW,,,,,8,0,0,0
537,2020-02-25,黎巴嫩,LB,,,,,1,0,0,0
538,2020-02-25,斯里兰卡,LK,,,,,1,0,1,0
539,2020-02-25,马来西亚,MY,,,,,22,0,18,0
540,2020-02-25,尼泊尔,NP,,,,,1,0,1,0
541,2020-02-25,阿曼,OM,,,,,4,0,0,0
542,2020-02-25,菲律宾,PH,,,,,3,0,1,1
543,2020-02-25,俄罗斯,RU,,,,,2,0,2,0
544,2020-02-25,瑞典,SE,,,,,1,0,0,0
545,2020-02-25,新加坡,SG,,,,,90,0,53,0
546,2020-02-25,泰国,TH,,,,,37,0,22,0
547,2020-02-25,美国,US,,,,,53,0,3,0
548,2020-02-25,越南,VN,,,,,16,0,16,0
