,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-03-25,钻石公主号邮轮,,,,,,712,0,590,10
1,2020-03-25,波黑,,,,,,168,0,2,3
2,2020-03-25,蒙古,,,,,,10,0,0,0
3,2020-03-25,荷属安的列斯,,,,,,3,0,0,0
4,2020-03-25,圣马丁,,,,,,2,0,0,0
5,2020-03-25,泽西岛,,,,,,2,0,0,0
6,2020-03-25,毛利塔尼亚,,,,,,2,0,0,0
7,2020-03-25,格恩西岛,,,,,,1,0,0,0
8,2020-03-25,安道尔,AD,,,,,185,0,1,1
9,2020-03-25,阿联酋,AE,,,,,333,0,45,2
10,2020-03-25,阿富汗,AF,,,,,74,0,1,2
11,2020-03-25,安提瓜和巴布达,AG,,,,,3,0,0,0
12,2020-03-25,阿尔巴尼亚,AL,,,,,123,0,10,5
13,2020-03-25,亚美尼亚,AM,,,,,265,0,16,0
14,2020-03-25,安哥拉,AO,,,,,3,0,0,0
15,2020-03-25,阿根廷,AR,,,,,387,0,52,6
16,2020-03-25,奥地利,AT,,,,,5499,0,9,30
17,2020-03-25,澳大利亚,AU,,,,,2423,0,119,8
18,2020-03-25,阿鲁巴,AW,,,,,12,0,0,0
19,2020-03-25,阿塞拜疆,AZ,,,,,87,0,10,1
20,2020-03-25,巴巴多斯,BB,,,,,18,0,0,0
21,2020-03-25,孟加拉国,BD,,,,,39,0,7,5
22,2020-03-25,比利时,BE,,,,,4937,0,461,122
23,2020-03-25,布基纳法索,BF,,,,,114,0,7,4
24,2020-03-25,保加利亚,BG,,,,,220,0,4,3
25,2020-03-25,巴林,BH,,,,,392,0,177,3
26,2020-03-25,贝宁,BJ,,,,,6,0,0,0
27,2020-03-25,圣巴泰勒米,BL,,,,,3,0,0,0
28,2020-03-25,文莱,BN,,,,,104,0,2,0
29,2020-03-25,玻利维亚,BO,,,,,32,0,0,0
30,2020-03-25,巴西,BR,,,,,2271,0,150,47
31,2020-03-25,巴哈马,BS,,,,,5,0,0,0
32,2020-03-25,不丹,BT,,,,,2,0,0,0
33,2020-03-25,白俄罗斯,BY,,,,,81,0,29,0
34,2020-03-25,伯利兹,BZ,,,,,1,0,0,0
35,2020-03-25,加拿大,CA,,,,,2792,0,110,27
36,2020-03-25,刚果（金）,CD,,,,,48,0,1,3
37,2020-03-25,中非,CF,,,,,3,0,0,0
38,2020-03-25,刚果（布）,CG,,,,,4,0,0,0
39,2020-03-25,瑞士,CH,,,,,10456,0,131,145
40,2020-03-25,科特迪瓦,CI,,,,,73,0,2,0
41,2020-03-25,智利,CL,,,,,992,0,17,2
42,2020-03-25,喀麦隆,CM,,,,,66,0,2,1
581,2020-03-25,哥伦比亚,CO,,,,,378,0,6,3
582,2020-03-25,哥斯达黎加,CR,,,,,177,0,2,2
583,2020-03-25,古巴,CU,,,,,48,0,1,1
584,2020-03-25,佛得角,CV,,,,,3,0,0,0
585,2020-03-25,塞浦路斯,CY,,,,,124,0,3,3
586,2020-03-25,捷克,CZ,,,,,1497,0,10,3
