,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-01-24,中国,CN,,,,,1287,1965,38,41
1,2020-01-24,中国,CN,北京市,110000.0,,,36,0,0,0
2,2020-01-24,中国,CN,北京市,110000.0,外地来京,,10,0,0,0
3,2020-01-24,中国,CN,北京市,110000.0,西城区,110102.0,4,0,0,0
4,2020-01-24,中国,CN,北京市,110000.0,朝阳区,110105.0,5,0,0,0
5,2020-01-24,中国,CN,北京市,110000.0,丰台区,110106.0,2,0,0,0
6,2020-01-24,中国,CN,北京市,110000.0,石景山区,110107.0,1,0,0,0
7,2020-01-24,中国,CN,北京市,110000.0,海淀区,110108.0,6,0,0,0
8,2020-01-24,中国,CN,北京市,110000.0,通州区,110112.0,2,0,0,0
9,2020-01-24,中国,CN,北京市,110000.0,顺义区,110113.0,1,0,0,0
10,2020-01-24,中国,CN,北京市,110000.0,昌平区,110114.0,3,0,0,0
11,2020-01-24,中国,CN,北京市,110000.0,大兴区,110115.0,2,0,0,0
12,2020-01-24,中国,CN,天津市,120000.0,,,8,0,0,0
13,2020-01-24,中国,CN,河北省,130000.0,,,8,0,0,1
14,2020-01-24,中国,CN,河北省,130000.0,石家庄市,130100.0,4,0,0,0
15,2020-01-24,中国,CN,河北省,130000.0,保定市,130600.0,1,0,0,0
16,2020-01-24,中国,CN,河北省,130000.0,承德市,130800.0,1,0,0,0
17,2020-01-24,中国,CN,河北省,130000.0,沧州市,130900.0,2,0,0,1
18,2020-01-24,中国,CN,山西省,140000.0,,,6,0,0,0
19,2020-01-24,中国,CN,山西省,140000.0,太原市,140100.0,2,0,0,0
20,2020-01-24,中国,CN,山西省,140000.0,大同市,140200.0,1,0,0,0
21,2020-01-24,中国,CN,山西省,140000.0,长治市,140400.0,1,0,0,0
22,2020-01-24,中国,CN,山西省,140000.0,运城市,140800.0,2,0,0,0
23,2020-01-24,中国,CN,内蒙古自治区,150000.0,,,2,5,0,0
24,2020-01-24,中国,CN,内蒙古自治区,150000.0,赤峰市,150400.0,0,1,0,0
25,2020-01-24,中国,CN,内蒙古自治区,150000.0,鄂尔多斯市,150600.0,0,2,0,0
26,2020-01-24,中国,CN,内蒙古自治区,150000.0,呼伦贝尔市,150700.0,1,1,0,0
27,2020-01-24,中国,CN,内蒙古自治区,150000.0,锡林郭勒盟,152500.0,1,1,0,0
28,2020-01-24,中国,CN,辽宁省,210000.0,,,12,0,0,0
29,2020-01-24,中国,CN,辽宁省,210000.0,沈阳市,210100.0,3,0,0,0
30,2020-01-24,中国,CN,辽宁省,210000.0,大连市,210200.0,2,0,0,0
31,2020-01-24,中国,CN,辽宁省,210000.0,本溪市,210500.0,1,0,0,0
