,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-02-05,中国,CN,,,,,28018,24702,1153,563
1,2020-02-05,中国,CN,北京市,110000.0,,,274,0,31,1
2,2020-02-05,中国,CN,北京市,110000.0,外地来京,,21,0,0,0
3,2020-02-05,中国,CN,北京市,110000.0,东城区,110101.0,7,0,0,0
4,2020-02-05,中国,CN,北京市,110000.0,西城区,110102.0,34,0,0,0
5,2020-02-05,中国,CN,北京市,110000.0,朝阳区,110105.0,48,0,0,0
6,2020-02-05,中国,CN,北京市,110000.0,丰台区,110106.0,20,0,0,0
7,2020-02-05,中国,CN,北京市,110000.0,石景山区,110107.0,11,0,0,0
8,2020-02-05,中国,CN,北京市,110000.0,海淀区,110108.0,47,0,0,0
9,2020-02-05,中国,CN,北京市,110000.0,门头沟区,110109.0,3,0,0,0
10,2020-02-05,中国,CN,北京市,110000.0,房山区,110111.0,11,0,0,0
11,2020-02-05,中国,CN,北京市,110000.0,通州区,110112.0,13,0,0,0
12,2020-02-05,中国,CN,北京市,110000.0,顺义区,110113.0,6,0,0,0
13,2020-02-05,中国,CN,北京市,110000.0,昌平区,110114.0,15,0,0,0
14,2020-02-05,中国,CN,北京市,110000.0,大兴区,110115.0,32,0,0,0
15,2020-02-05,中国,CN,北京市,110000.0,怀柔区,110116.0,5,0,0,0
16,2020-02-05,中国,CN,北京市,110000.0,延庆区,110119.0,1,0,0,0
17,2020-02-05,中国,CN,天津市,120000.0,,,69,0,2,1
18,2020-02-05,中国,CN,河北省,130000.0,,,157,133,7,1
19,2020-02-05,中国,CN,河北省,130000.0,石家庄市,130100.0,24,29,2,0
20,2020-02-05,中国,CN,河北省,130000.0,唐山市,130200.0,17,8,0,0
21,2020-02-05,中国,CN,河北省,130000.0,秦皇岛市,130300.0,3,6,0,0
22,2020-02-05,中国,CN,河北省,130000.0,邯郸市,130400.0,18,3,0,0
23,2020-02-05,中国,CN,河北省,130000.0,邢台市,130500.0,19,4,0,0
24,2020-02-05,中国,CN,河北省,130000.0,保定市,130600.0,17,2,4,0
25,2020-02-05,中国,CN,河北省,130000.0,定州市,130682.0,0,1,0,0
26,2020-02-05,中国,CN,河北省,130000.0,张家口市,130700.0,12,3,0,0
27,2020-02-05,中国,CN,河北省,130000.0,承德市,130800.0,5,0,0,0
28,2020-02-05,中国,CN,河北省,130000.0,沧州市,130900.0,21,2,0,1
29,2020-02-05,中国,CN,河北省,130000.0,廊坊市,131000.0,14,2,1,0
30,2020-02-05,中国,CN,河北省,130000.0,衡水市,131100.0,7,0,0,0
31,2020-02-05,中国,CN,山西省,140000.0,,,90,42,6,0
32,2020-02-05,中国,CN,山西省,140000.0,太原市,140100.0,9,0,1,0
33,2020-02-05,中国,CN,山西省,140000.0,大同市,140200.0,9,0,0,0
34,2020-02-05,中国,CN,山西省,140000.0,阳泉市,140300.0,3,0,0,0
35,2020-02-05,中国,CN,山西省,140000.0,长治市,140400.0,5,0,0,0
36,2020-02-05,中国,CN,山西省,140000.0,晋城市,140500.0,7,0,0,0
37,2020-02-05,中国,CN,山西省,140000.0,朔州市,140600.0,4,0,0,0
38,2020-02-05,中国,CN,山西省,140000.0,晋中市,140700.0,26,0,2,0
39,2020-02-05,中国,CN,山西省,140000.0,运城市,140800.0,17,0,1,0
40,2020-02-05,中国,CN,山西省,140000.0,忻州市,140900.0,3,0,0,0
41,2020-02-05,中国,CN,山西省,140000.0,临汾市,141000.0,1,0,1,0
42,2020-02-05,中国,CN,山西省,140000.0,吕梁市,141100.0,6,0,1,0
43,2020-02-05,中国,CN,内蒙古自治区,150000.0,,,46,7,4,0
44,2020-02-05,中国,CN,内蒙古自治区,150000.0,呼和浩特市,150100.0,5,0,0,0
45,2020-02-05,中国,CN,内蒙古自治区,150000.0,包头市,150200.0,9,0,0,0
46,2020-02-05,中国,CN,内蒙古自治区,150000.0,乌海市,150300.0,2,0,0,0
47,2020-02-05,中国,CN,内蒙古自治区,150000.0,赤峰市,150400.0,3,1,0,0
48,2020-02-05,中国,CN,内蒙古自治区,150000.0,通辽市,150500.0,1,0,0,0
49,2020-02-05,中国,CN,内蒙古自治区,150000.0,鄂尔多斯市,150600.0,11,1,2,0
50,2020-02-05,中国,CN,内蒙古自治区,150000.0,呼伦贝尔市,150700.0,5,1,1,0
51,2020-02-05,中国,CN,内蒙古自治区,150000.0,巴彦淖尔市,150800.0,4,4,0,0
52,2020-02-05,中国,CN,内蒙古自治区,150000.0,乌兰察布市,150900.0,3,0,0,0
53,2020-02-05,中国,CN,内蒙古自治区,150000.0,兴安盟,152200.0,1,0,0,0
