,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
43,2020-05-24,中国,CN,,,,,84525,9,79750,4645
44,2020-05-24,中国,CN,北京市,110000.0,,,593,0,581,9
45,2020-05-24,中国,CN,北京市,110000.0,未公布来源,1100xx,0,0,389,9
46,2020-05-24,中国,CN,北京市,110000.0,外地来京,1100xy,25,0,2,0
47,2020-05-24,中国,CN,北京市,110000.0,境外输入,1100y0,174,0,172,0
48,2020-05-24,中国,CN,北京市,110000.0,东城区,110101,14,0,0,0
49,2020-05-24,中国,CN,北京市,110000.0,西城区,110102,53,0,0,0
50,2020-05-24,中国,CN,北京市,110000.0,朝阳区,110105,75,0,0,0
51,2020-05-24,中国,CN,北京市,110000.0,丰台区,110106,43,0,0,0
52,2020-05-24,中国,CN,北京市,110000.0,石景山区,110107,14,0,1,0
53,2020-05-24,中国,CN,北京市,110000.0,海淀区,110108,64,0,0,0
54,2020-05-24,中国,CN,北京市,110000.0,门头沟区,110109,3,0,0,0
55,2020-05-24,中国,CN,北京市,110000.0,房山区,110111,16,0,0,0
56,2020-05-24,中国,CN,北京市,110000.0,通州区,110112,19,0,0,0
57,2020-05-24,中国,CN,北京市,110000.0,顺义区,110113,10,0,0,0
58,2020-05-24,中国,CN,北京市,110000.0,昌平区,110114,29,0,1,0
59,2020-05-24,中国,CN,北京市,110000.0,大兴区,110115,39,0,16,0
60,2020-05-24,中国,CN,北京市,110000.0,怀柔区,110116,7,0,0,0
61,2020-05-24,中国,CN,北京市,110000.0,平谷区,110117,0,0,0,0
62,2020-05-24,中国,CN,北京市,110000.0,密云区,110118,7,0,0,0
63,2020-05-24,中国,CN,北京市,110000.0,延庆区,110119,1,0,0,0
64,2020-05-24,中国,CN,天津市,120000.0,,,192,0,187,3
65,2020-05-24,中国,CN,天津市,120000.0,外地来津,1200xy,6,0,6,0
66,2020-05-24,中国,CN,天津市,120000.0,境外输入,1200y0,56,0,54,0
67,2020-05-24,中国,CN,天津市,120000.0,和平区,120101,6,0,6,0
68,2020-05-24,中国,CN,天津市,120000.0,河东区,120102,15,0,14,1
69,2020-05-24,中国,CN,天津市,120000.0,河西区,120103,4,0,4,0
70,2020-05-24,中国,CN,天津市,120000.0,南开区,120104,6,0,6,0
71,2020-05-24,中国,CN,天津市,120000.0,河北区,120105,12,0,12,0
72,2020-05-24,中国,CN,天津市,120000.0,红桥区,120106,2,0,2,0
73,2020-05-24,中国,CN,天津市,120000.0,东丽区,120110,4,0,4,0
74,2020-05-24,中国,CN,天津市,120000.0,西青区,120111,4,0,4,0
75,2020-05-24,中国,CN,天津市,120000.0,津南区,120112,2,0,2,0
76,2020-05-24,中国,CN,天津市,120000.0,北辰区,120113,6,0,6,0
77,2020-05-24,中国,CN,天津市,120000.0,武清区,120114,2,0,2,0
78,2020-05-24,中国,CN,天津市,120000.0,宝坻区,120115,60,0,58,2
79,2020-05-24,中国,CN,天津市,120000.0,滨海新区,120116,3,0,3,0
80,2020-05-24,中国,CN,天津市,120000.0,宁河区,120117,4,0,4,0
81,2020-05-24,中国,CN,天津市,120000.0,静海区,120118,0,0,0,0
82,2020-05-24,中国,CN,天津市,120000.0,蓟州区,120119,0,0,0,0
83,2020-05-24,中国,CN,河北省,130000.0,,,328,0,322,6
84,2020-05-24,中国,CN,河北省,130000.0,境外输入,1300y0,10,0,10,0
85,2020-05-24,中国,CN,河北省,130000.0,石家庄市,130100,29,0,29,0
86,2020-05-24,中国,CN,河北省,130000.0,唐山市,130200,58,0,57,1
87,2020-05-24,中国,CN,河北省,130000.0,秦皇岛市,130300,10,0,9,1
88,2020-05-24,中国,CN,河北省,130000.0,邯郸市,130400,32,0,32,0
89,2020-05-24,中国,CN,河北省,130000.0,邢台市,130500,23,0,22,1
90,2020-05-24,中国,CN,河北省,130000.0,保定市,130600,32,0,32,0
91,2020-05-24,中国,CN,河北省,130000.0,张家口市,130700,41,0,41,0
92,2020-05-24,中国,CN,河北省,130000.0,承德市,130800,7,0,7,0
93,2020-05-24,中国,CN,河北省,130000.0,沧州市,130900,48,0,45,3
94,2020-05-24,中国,CN,河北省,130000.0,廊坊市,131000,30,0,30,0
95,2020-05-24,中国,CN,河北省,130000.0,衡水市,131100,8,0,8,0
96,2020-05-24,中国,CN,山西省,140000.0,,,198,0,198,0
97,2020-05-24,中国,CN,山西省,140000.0,境外输入,1400y0,64,0,64,0
98,2020-05-24,中国,CN,山西省,140000.0,太原市,140100,21,0,21,0
99,2020-05-24,中国,CN,山西省,140000.0,大同市,140200,12,0,12,0
100,2020-05-24,中国,CN,山西省,140000.0,阳泉市,140300,4,0,4,0
101,2020-05-24,中国,CN,山西省,140000.0,长治市,140400,8,0,8,0
102,2020-05-24,中国,CN,山西省,140000.0,晋城市,140500,10,0,10,0
103,2020-05-24,中国,CN,山西省,140000.0,朔州市,140600,8,0,8,0
104,2020-05-24,中国,CN,山西省,140000.0,晋中市,140700,37,0,37,0
105,2020-05-24,中国,CN,山西省,140000.0,运城市,140800,19,0,19,0
106,2020-05-24,中国,CN,山西省,140000.0,忻州市,140900,7,0,7,0
107,2020-05-24,中国,CN,山西省,140000.0,临汾市,141000,2,0,2,0
108,2020-05-24,中国,CN,山西省,140000.0,吕梁市,141100,6,0,6,0
109,2020-05-24,中国,CN,内蒙古自治区,150000.0,,,217,0,199,1
110,2020-05-24,中国,CN,内蒙古自治区,150000.0,境外输入,1500y0,140,0,123,0
111,2020-05-24,中国,CN,内蒙古自治区,150000.0,呼和浩特市,150100,7,0,7,0
112,2020-05-24,中国,CN,内蒙古自治区,150000.0,包头市,150200,11,0,11,0
113,2020-05-24,中国,CN,内蒙古自治区,150000.0,乌海市,150300,2,0,2,0
114,2020-05-24,中国,CN,内蒙古自治区,150000.0,赤峰市,150400,9,0,9,0
115,2020-05-24,中国,CN,内蒙古自治区,150000.0,通辽市,150500,7,0,7,0
116,2020-05-24,中国,CN,内蒙古自治区,150000.0,鄂尔多斯市,150600,11,0,11,0
117,2020-05-24,中国,CN,内蒙古自治区,150000.0,呼伦贝尔市,150700,9,0,9,0
118,2020-05-24,中国,CN,内蒙古自治区,150000.0,巴彦淖尔市,150800,8,0,7,1
119,2020-05-24,中国,CN,内蒙古自治区,150000.0,乌兰察布市,150900,3,0,3,0
120,2020-05-24,中国,CN,内蒙古自治区,150000.0,兴安盟,152200,1,0,1,0
121,2020-05-24,中国,CN,内蒙古自治区,150000.0,锡林郭勒盟,152500,9,0,9,0
122,2020-05-24,中国,CN,内蒙古自治区,150000.0,阿拉善盟,152900,0,0,0,0
123,2020-05-24,中国,CN,辽宁省,210000.0,,,149,0,144,2
124,2020-05-24,中国,CN,辽宁省,210000.0,境外输入,2100y0,21,0,21,0
125,2020-05-24,中国,CN,辽宁省,210000.0,沈阳市,210100,31,0,28,0
126,2020-05-24,中国,CN,辽宁省,210000.0,大连市,210200,18,0,18,0
127,2020-05-24,中国,CN,辽宁省,210000.0,鞍山市,210300,4,0,4,0
128,2020-05-24,中国,CN,辽宁省,210000.0,抚顺市,210400,1,0,1,0
129,2020-05-24,中国,CN,辽宁省,210000.0,本溪市,210500,3,0,3,0
130,2020-05-24,中国,CN,辽宁省,210000.0,丹东市,210600,11,0,11,0
131,2020-05-24,中国,CN,辽宁省,210000.0,锦州市,210700,12,0,12,0
132,2020-05-24,中国,CN,辽宁省,210000.0,营口市,210800,1,0,1,0
133,2020-05-24,中国,CN,辽宁省,210000.0,阜新市,210900,8,0,8,0
134,2020-05-24,中国,CN,辽宁省,210000.0,辽阳市,211000,3,0,3,0
135,2020-05-24,中国,CN,辽宁省,210000.0,盘锦市,211100,11,0,11,0
136,2020-05-24,中国,CN,辽宁省,210000.0,铁岭市,211200,7,0,7,0
137,2020-05-24,中国,CN,辽宁省,210000.0,朝阳市,211300,6,0,5,1
138,2020-05-24,中国,CN,辽宁省,210000.0,葫芦岛市,211400,12,0,11,1
139,2020-05-24,中国,CN,吉林省,220000.0,,,155,0,128,2
140,2020-05-24,中国,CN,吉林省,220000.0,公主岭,136100,6,0,6,0
141,2020-05-24,中国,CN,吉林省,220000.0,未公布来源,2200xx,1,0,0,1
142,2020-05-24,中国,CN,吉林省,220000.0,境外输入,2200y0,19,0,19,0
143,2020-05-24,中国,CN,吉林省,220000.0,长春市,220100,45,0,45,0
144,2020-05-24,中国,CN,吉林省,220000.0,吉林市,220200,47,0,22,0
145,2020-05-24,中国,CN,吉林省,220000.0,四平市,220300,15,0,14,1
146,2020-05-24,中国,CN,吉林省,220000.0,辽源市,220400,7,0,7,0
147,2020-05-24,中国,CN,吉林省,220000.0,通化市,220500,6,0,6,0
148,2020-05-24,中国,CN,吉林省,220000.0,白山市,220600,0,0,0,0
149,2020-05-24,中国,CN,吉林省,220000.0,松原市,220700,2,0,2,0
150,2020-05-24,中国,CN,吉林省,220000.0,白城市,220800,1,0,1,0
151,2020-05-24,中国,CN,吉林省,220000.0,梅河口,220a61,1,0,1,0
152,2020-05-24,中国,CN,吉林省,220000.0,延边朝鲜族自治州,222400,5,0,5,0
153,2020-05-24,中国,CN,黑龙江省,230000.0,,,945,0,932,13
154,2020-05-24,中国,CN,黑龙江省,230000.0,境外输入,2300y0,386,0,386,0
155,2020-05-24,中国,CN,黑龙江省,230000.0,哈尔滨市,230100,264,0,260,4
156,2020-05-24,中国,CN,黑龙江省,230000.0,齐齐哈尔市,230200,43,0,42,1
157,2020-05-24,中国,CN,黑龙江省,230000.0,鸡西市,230300,46,0,46,0
158,2020-05-24,中国,CN,黑龙江省,230000.0,鹤岗市,230400,5,0,5,0
159,2020-05-24,中国,CN,黑龙江省,230000.0,双鸭山市,230500,52,0,49,3
