,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-01-22,中国,CN,,,,,571,393,25,17
1,2020-01-22,中国,CN,北京市,110000.0,,,14,0,0,0
2,2020-01-22,中国,CN,北京市,110000.0,武汉来京,,2,0,0,0
3,2020-01-22,中国,CN,北京市,110000.0,西城区,110102.0,2,0,0,0
4,2020-01-22,中国,CN,北京市,110000.0,朝阳区,110105.0,1,0,0,0
5,2020-01-22,中国,CN,北京市,110000.0,丰台区,110106.0,1,0,0,0
6,2020-01-22,中国,CN,北京市,110000.0,石景山区,110107.0,1,0,0,0
7,2020-01-22,中国,CN,北京市,110000.0,海淀区,110108.0,2,0,0,0
8,2020-01-22,中国,CN,北京市,110000.0,通州区,110112.0,1,0,0,0
9,2020-01-22,中国,CN,北京市,110000.0,昌平区,110114.0,2,0,0,0
10,2020-01-22,中国,CN,北京市,110000.0,大兴区,110115.0,2,0,0,0
11,2020-01-22,中国,CN,天津市,120000.0,,,4,0,0,0
12,2020-01-22,中国,CN,河北省,130000.0,,,1,0,0,0
13,2020-01-22,中国,CN,河北省,130000.0,石家庄市,130100.0,1,0,0,0
14,2020-01-22,中国,CN,山西省,140000.0,,,1,0,0,0
15,2020-01-22,中国,CN,山西省,140000.0,太原市,140100.0,1,0,0,0
16,2020-01-22,中国,CN,辽宁省,210000.0,,,2,0,0,0
17,2020-01-22,中国,CN,辽宁省,210000.0,沈阳市,210100.0,1,0,0,0
18,2020-01-22,中国,CN,辽宁省,210000.0,大连市,210200.0,1,0,0,0
19,2020-01-22,中国,CN,吉林省,220000.0,,,1,0,0,0
20,2020-01-22,中国,CN,吉林省,220000.0,长春市,220100.0,1,0,0,0
21,2020-01-22,中国,CN,黑龙江省,230000.0,,,1,0,0,0
22,2020-01-22,中国,CN,黑龙江省,230000.0,牡丹江市,231000.0,1,0,0,0
23,2020-01-22,中国,CN,上海市,310000.0,,,16,22,0,0
24,2020-01-22,中国,CN,江苏省,320000.0,,,1,0,0,0
